"ACWI","SPX","LGTRTRUU","LGDRTRUU","LG30TRUU","CCMP","SPTSX","MEXBOL","IBOV","IPSA","MERVAL","IGBVL","FTSE.100","CAC.40","DAX","IBEX","FTSEMIB","AEX","OMX","RTS","SMI","NKY","HSI","KOSPI","TWSE","JCI","FBMKLCI","ASX","NZSE","STI","CL1","HG1","GOLD","S1","mandy"
-0.6765259604935,-0.693147180559945,-0.655481773901393,-0.6765259604935,-0.625491359725573,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.535959889216217,-0.6765259604935,-0.6765259604935,-0.625491359725573,-0.655481773901393,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.655481773901393,"07/2004"
-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.6765259604935,-0.304636097349238,-0.693147180559945,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.693147180559945,-0.585952618303551,-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.625491359725573,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.655481773901393,-0.689009238476659,"08/2004"
-0.6765259604935,-0.655481773901393,-0.6765259604935,-0.625491359725573,-0.535959889216217,-0.625491359725573,-0.6765259604935,-0.585952618303551,-0.655481773901393,-0.625491359725573,-0.585952618303551,-0.535959889216217,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.535959889216217,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.655481773901393,-0.693147180559945,-0.625491359725573,-0.689009238476659,-0.655481773901393,-0.625491359725573,-0.689009238476659,-0.585952618303551,-0.6765259604935,-0.689009238476659,-0.585952618303551,"09/2004"
-0.682908104700472,-0.682908104700472,-0.664528438654915,-0.692012964831874,-0.410116318288409,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.664528438654915,-0.636514168294813,-0.636514168294813,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.636514168294813,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.598269588585257,-0.692012964831874,-0.682908104700472,-0.664528438654915,-0.682908104700472,-0.682908104700472,-0.692012964831874,"10/2004"
-0.655481773901393,-0.6765259604935,-0.655481773901393,-0.655481773901393,-0.6765259604935,-0.585952618303551,-0.6765259604935,-0.6765259604935,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.655481773901393,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.474139313057837,-0.535959889216217,-0.535959889216217,-0.625491359725573,-0.6765259604935,-0.693147180559945,-0.625491359725573,-0.655481773901393,-0.693147180559945,"11/2004"
-0.669327963292645,-0.669327963292645,-0.684616277801305,-0.692201702962277,-0.52358633748126,-0.646090505060809,-0.573964491393324,-0.614503320310728,-0.614503320310728,-0.692201702962277,-0.646090505060809,-0.669327963292645,-0.614503320310728,-0.646090505060809,-0.646090505060809,-0.573964491393324,-0.573964491393324,-0.692201702962277,-0.669327963292645,-0.692201702962277,-0.614503320310728,-0.646090505060809,-0.692201702962277,-0.684616277801305,-0.646090505060809,-0.646090505060809,-0.614503320310728,-0.646090505060809,-0.646090505060809,-0.669327963292645,-0.692201702962277,-0.614503320310728,-0.692201702962277,-0.684616277801305,"12/2004"
-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.636514168294813,-0.682908104700472,-0.636514168294813,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.664528438654915,-0.664528438654915,-0.682908104700472,-0.692012964831874,"01/2005"
-0.673011667009257,-0.610864302054894,-0.693147180559945,-0.688138813713588,-0.198515243345873,-0.673011667009257,-0.610864302054894,-0.647446639034633,-0.647446639034633,-0.562335144618808,-0.610864302054894,-0.647446639034633,-0.688138813713588,-0.693147180559945,-0.693147180559945,-0.673011667009257,-0.673011667009257,-0.693147180559945,-0.673011667009257,-0.562335144618808,-0.647446639034633,-0.693147180559945,-0.647446639034633,-0.562335144618808,-0.422709087805991,-0.647446639034633,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.610864302054894,-0.688138813713588,-0.673011667009257,-0.673011667009257,"02/2005"
-0.625491359725573,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.585952618303551,-0.6765259604935,-0.693147180559945,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.693147180559945,-0.655481773901393,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.655481773901393,-0.625491359725573,-0.689009238476659,-0.693147180559945,"03/2005"
-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.636514168294813,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.636514168294813,-0.682908104700472,"04/2005"
-0.625491359725573,-0.6765259604935,-0.689009238476659,-0.693147180559945,-0.625491359725573,-0.535959889216217,-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.655481773901393,-0.6765259604935,-0.6765259604935,-0.625491359725573,-0.655481773901393,-0.689009238476659,-0.535959889216217,-0.693147180559945,-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.6765259604935,-0.625491359725573,-0.655481773901393,-0.655481773901393,-0.6765259604935,"05/2005"
-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.6765259604935,-0.585952618303551,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.655481773901393,-0.655481773901393,-0.625491359725573,-0.585952618303551,-0.585952618303551,-0.693147180559945,-0.693147180559945,-0.625491359725573,-0.655481773901393,-0.655481773901393,-0.655481773901393,-0.655481773901393,-0.693147180559945,-0.655481773901393,-0.625491359725573,-0.625491359725573,-0.693147180559945,-0.655481773901393,-0.6765259604935,-0.689009238476659,"06/2005"
-0.692012964831874,-0.548874384484994,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.548874384484994,-0.598269588585257,-0.598269588585257,-0.692012964831874,-0.598269588585257,-0.664528438654915,-0.664528438654915,-0.598269588585257,-0.682908104700472,-0.486912709464602,-0.682908104700472,-0.598269588585257,-0.682908104700472,-0.664528438654915,-0.664528438654915,-0.548874384484994,-0.682908104700472,-0.598269588585257,-0.548874384484994,-0.692012964831874,-0.664528438654915,-0.636514168294813,-0.664528438654915,-0.636514168294813,-0.598269588585257,-0.664528438654915,-0.636514168294813,-0.682908104700472,-0.692012964831874,"07/2005"
-0.692201702962277,-0.692201702962277,-0.669327963292645,-0.669327963292645,-0.614503320310728,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.614503320310728,-0.692201702962277,-0.646090505060809,-0.669327963292645,-0.669327963292645,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.387212375186361,-0.669327963292645,-0.684616277801305,-0.692201702962277,-0.692201702962277,-0.573964491393324,-0.646090505060809,-0.669327963292645,-0.669327963292645,-0.692201702962277,-0.692201702962277,-0.614503320310728,-0.684616277801305,-0.692201702962277,-0.692201702962277,"08/2005"
-0.689009238476659,-0.655481773901393,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.625491359725573,-0.6765259604935,-0.625491359725573,-0.655481773901393,-0.304636097349238,-0.655481773901393,-0.655481773901393,-0.6765259604935,-0.474139313057837,-0.655481773901393,-0.625491359725573,-0.585952618303551,-0.655481773901393,-0.655481773901393,-0.625491359725573,-0.693147180559945,-0.535959889216217,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.655481773901393,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.625491359725573,-0.689009238476659,"09/2005"
-0.692012964831874,-0.664528438654915,-0.664528438654915,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.636514168294813,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.682908104700472,-0.664528438654915,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.664528438654915,-0.692012964831874,-0.636514168294813,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.636514168294813,-0.692012964831874,-0.692012964831874,-0.692012964831874,"10/2005"
-0.6765259604935,-0.585952618303551,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.585952618303551,-0.625491359725573,-0.655481773901393,-0.585952618303551,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.625491359725573,-0.689009238476659,-0.6765259604935,-0.535959889216217,-0.655481773901393,-0.655481773901393,-0.625491359725573,-0.585952618303551,-0.625491359725573,-0.535959889216217,-0.6765259604935,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.535959889216217,-0.655481773901393,-0.689009238476659,"11/2005"
-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.625491359725573,-0.693147180559945,-0.585952618303551,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.625491359725573,-0.6765259604935,-0.585952618303551,-0.693147180559945,-0.535959889216217,-0.655481773901393,-0.585952618303551,-0.6765259604935,-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.585952618303551,-0.689009238476659,-0.625491359725573,-0.655481773901393,-0.585952618303551,-0.6765259604935,-0.585952618303551,-0.655481773901393,-0.655481773901393,-0.585952618303551,-0.655481773901393,"12/2005"
-0.636514168294813,-0.636514168294813,-0.692012964831874,-0.692012964831874,-0.598269588585257,-0.598269588585257,-0.664528438654915,-0.692012964831874,-0.682908104700472,-0.664528438654915,-0.598269588585257,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.664528438654915,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.598269588585257,-0.664528438654915,-0.548874384484994,-0.636514168294813,-0.664528438654915,-0.664528438654915,-0.682908104700472,-0.548874384484994,-0.682908104700472,-0.682908104700472,-0.636514168294813,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.692012964831874,"01/2006"
-0.673011667009257,-0.688138813713588,-0.693147180559945,-0.647446639034633,-0.647446639034633,-0.693147180559945,-0.673011667009257,-0.693147180559945,-0.610864302054894,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.610864302054894,-0.610864302054894,-0.673011667009257,-0.647446639034633,-0.610864302054894,-0.610864302054894,-0.693147180559945,-0.693147180559945,-0.647446639034633,-0.693147180559945,-0.673011667009257,-0.673011667009257,-0.647446639034633,-0.688138813713588,-0.688138813713588,-0.647446639034633,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.673011667009257,"02/2006"
-0.684616277801305,-0.692201702962277,-0.692201702962277,-0.684616277801305,-0.684616277801305,-0.692201702962277,-0.646090505060809,-0.614503320310728,-0.692201702962277,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.669327963292645,-0.669327963292645,-0.669327963292645,-0.684616277801305,-0.669327963292645,-0.614503320310728,-0.692201702962277,-0.692201702962277,-0.669327963292645,-0.692201702962277,-0.646090505060809,-0.669327963292645,-0.614503320310728,-0.692201702962277,-0.669327963292645,-0.614503320310728,-0.669327963292645,-0.669327963292645,-0.669327963292645,-0.692201702962277,-0.684616277801305,"03/2006"
-0.623654849568108,-0.658109987543114,-0.691761498852418,-0.691761498852418,-0.658109987543114,-0.691761498852418,-0.691761498852418,-0.57633412775675,-0.680629487891663,-0.691761498852418,-0.691761498852418,-0.57633412775675,-0.691761498852418,-0.680629487891663,-0.691761498852418,-0.680629487891663,-0.691761498852418,-0.691761498852418,-0.691761498852418,-0.57633412775675,-0.658109987543114,-0.691761498852418,-0.623654849568108,-0.623654849568108,-0.623654849568108,-0.623654849568108,-0.623654849568108,-0.691761498852418,-0.623654849568108,-0.658109987543114,-0.680629487891663,-0.57633412775675,-0.658109987543114,-0.691761498852418,"04/2006"
-0.692201702962277,-0.692201702962277,-0.646090505060809,-0.646090505060809,-0.684616277801305,-0.684616277801305,-0.692201702962277,-0.669327963292645,-0.684616277801305,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.684616277801305,-0.684616277801305,-0.692201702962277,-0.669327963292645,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.669327963292645,-0.692201702962277,-0.669327963292645,-0.669327963292645,-0.684616277801305,-0.692201702962277,"05/2006"
-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.625491359725573,-0.655481773901393,-0.625491359725573,-0.693147180559945,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.625491359725573,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.655481773901393,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.6765259604935,-0.689009238476659,-0.689009238476659,"06/2006"
-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.598269588585257,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.548874384484994,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.636514168294813,-0.692012964831874,-0.682908104700472,-0.636514168294813,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.636514168294813,-0.664528438654915,-0.692012964831874,"07/2006"
-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.614503320310728,-0.669327963292645,-0.669327963292645,-0.614503320310728,-0.684616277801305,-0.684616277801305,-0.692201702962277,-0.646090505060809,-0.684616277801305,-0.669327963292645,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.669327963292645,-0.646090505060809,-0.692201702962277,-0.646090505060809,-0.692201702962277,-0.684616277801305,-0.684616277801305,-0.692201702962277,-0.614503320310728,-0.573964491393324,-0.684616277801305,-0.692201702962277,-0.646090505060809,-0.692201702962277,-0.669327963292645,-0.692201702962277,-0.669327963292645,"08/2006"
-0.664528438654915,-0.636514168294813,-0.664528438654915,-0.692012964831874,-0.486912709464602,-0.598269588585257,-0.692012964831874,-0.682908104700472,-0.692012964831874,-0.598269588585257,-0.682908104700472,-0.636514168294813,-0.692012964831874,-0.636514168294813,-0.636514168294813,-0.636514168294813,-0.664528438654915,-0.636514168294813,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.636514168294813,-0.664528438654915,-0.682908104700472,-0.692012964831874,-0.692012964831874,"09/2006"
-0.585952618303551,-0.535959889216217,-0.689009238476659,-0.655481773901393,-0.474139313057837,-0.625491359725573,-0.655481773901393,-0.655481773901393,-0.655481773901393,-0.655481773901393,-0.585952618303551,-0.693147180559945,-0.655481773901393,-0.689009238476659,-0.625491359725573,-0.625491359725573,-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.655481773901393,-0.693147180559945,-0.535959889216217,-0.625491359725573,-0.655481773901393,-0.625491359725573,-0.585952618303551,-0.6765259604935,-0.6765259604935,-0.625491359725573,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.655481773901393,"10/2006"
-0.693147180559945,-0.625491359725573,-0.655481773901393,-0.655481773901393,-0.398307113805284,-0.655481773901393,-0.689009238476659,-0.585952618303551,-0.6765259604935,-0.6765259604935,-0.585952618303551,-0.655481773901393,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.625491359725573,-0.6765259604935,-0.689009238476659,-0.585952618303551,-0.693147180559945,-0.689009238476659,-0.625491359725573,-0.625491359725573,-0.585952618303551,-0.625491359725573,-0.535959889216217,-0.689009238476659,-0.625491359725573,-0.625491359725573,-0.6765259604935,-0.6765259604935,-0.655481773901393,-0.585952618303551,"11/2006"
-0.688138813713588,-0.693147180559945,-0.610864302054894,-0.647446639034633,-0.562335144618808,-0.688138813713588,-0.693147180559945,-0.562335144618808,-0.693147180559945,-0.647446639034633,-0.610864302054894,-0.562335144618808,-0.673011667009257,-0.673011667009257,-0.610864302054894,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.610864302054894,-0.647446639034633,-0.500402423538188,-0.673011667009257,-0.693147180559945,-0.688138813713588,-0.693147180559945,-0.688138813713588,-0.610864302054894,-0.647446639034633,-0.610864302054894,-0.688138813713588,-0.688138813713588,-0.693147180559945,-0.693147180559945,"12/2006"
-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.693147180559945,-0.655481773901393,-0.585952618303551,-0.689009238476659,-0.625491359725573,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.6765259604935,-0.693147180559945,-0.689009238476659,-0.535959889216217,-0.6765259604935,-0.625491359725573,-0.6765259604935,-0.693147180559945,-0.693147180559945,-0.693147180559945,-0.693147180559945,"01/2007"
-0.673011667009257,-0.693147180559945,-0.688138813713588,-0.688138813713588,-0.500402423538188,-0.673011667009257,-0.647446639034633,-0.673011667009257,-0.647446639034633,-0.673011667009257,-0.647446639034633,-0.500402423538188,-0.647446639034633,-0.688138813713588,-0.688138813713588,-0.693147180559945,-0.673011667009257,-0.673011667009257,-0.673011667009257,-0.610864302054894,-0.688138813713588,-0.647446639034633,-0.673011667009257,-0.610864302054894,-0.500402423538188,-0.688138813713588,-0.610864302054894,-0.673011667009257,-0.673011667009257,-0.688138813713588,-0.647446639034633,-0.688138813713588,-0.647446639034633,-0.562335144618808,"02/2007"
-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.693147180559945,-0.693147180559945,-0.625491359725573,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.625491359725573,-0.6765259604935,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.693147180559945,-0.625491359725573,-0.625491359725573,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.655481773901393,-0.655481773901393,-0.585952618303551,-0.585952618303551,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.655481773901393,-0.689009238476659,"03/2007"
-0.673011667009257,-0.647446639034633,-0.610864302054894,-0.610864302054894,-0.325082973391448,-0.647446639034633,-0.688138813713588,-0.693147180559945,-0.673011667009257,-0.500402423538188,-0.610864302054894,-0.562335144618808,-0.673011667009257,-0.688138813713588,-0.647446639034633,-0.688138813713588,-0.647446639034633,-0.673011667009257,-0.647446639034633,-0.688138813713588,-0.647446639034633,-0.693147180559945,-0.673011667009257,-0.673011667009257,-0.673011667009257,-0.610864302054894,-0.647446639034633,-0.673011667009257,-0.610864302054894,-0.688138813713588,-0.688138813713588,-0.610864302054894,-0.693147180559945,-0.647446639034633,"04/2007"
-0.52358633748126,-0.646090505060809,-0.614503320310728,-0.614503320310728,-0.646090505060809,-0.614503320310728,-0.614503320310728,-0.614503320310728,-0.684616277801305,-0.573964491393324,-0.614503320310728,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.573964491393324,-0.646090505060809,-0.684616277801305,-0.669327963292645,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.684616277801305,-0.462036909466457,-0.692201702962277,-0.614503320310728,-0.692201702962277,-0.684616277801305,-0.573964491393324,-0.669327963292645,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.684616277801305,"05/2007"
-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.636514168294813,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.664528438654915,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.636514168294813,-0.664528438654915,-0.682908104700472,-0.682908104700472,-0.598269588585257,-0.682908104700472,-0.636514168294813,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.548874384484994,-0.692012964831874,-0.682908104700472,-0.682908104700472,"06/2007"
-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.655481773901393,-0.655481773901393,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.693147180559945,-0.689009238476659,-0.693147180559945,-0.693147180559945,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.693147180559945,-0.585952618303551,-0.585952618303551,-0.655481773901393,-0.585952618303551,-0.689009238476659,-0.693147180559945,-0.693147180559945,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.689009238476659,-0.625491359725573,"07/2007"
-0.669327963292645,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.684616277801305,-0.669327963292645,-0.646090505060809,-0.684616277801305,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.669327963292645,-0.669327963292645,-0.692201702962277,-0.669327963292645,-0.669327963292645,-0.692201702962277,-0.692201702962277,-0.646090505060809,-0.692201702962277,-0.692201702962277,-0.669327963292645,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.692201702962277,-0.692201702962277,-0.692201702962277,-0.646090505060809,"08/2007"
-0.647446639034633,-0.673011667009257,-0.673011667009257,-0.688138813713588,-0.325082973391448,-0.673011667009257,-0.647446639034633,-0.688138813713588,-0.647446639034633,-0.673011667009257,-0.673011667009257,-0.688138813713588,-0.673011667009257,-0.693147180559945,-0.673011667009257,-0.688138813713588,-0.693147180559945,-0.688138813713588,-0.688138813713588,-0.610864302054894,-0.688138813713588,-0.688138813713588,-0.673011667009257,-0.610864302054894,-0.647446639034633,-0.647446639034633,-0.688138813713588,-0.673011667009257,-0.610864302054894,-0.688138813713588,-0.562335144618808,-0.673011667009257,-0.673011667009257,-0.610864302054894,"09/2007"
-0.684616277801305,-0.692201702962277,-0.614503320310728,-0.646090505060809,-0.614503320310728,-0.646090505060809,-0.614503320310728,-0.692201702962277,-0.669327963292645,-0.646090505060809,-0.614503320310728,-0.692201702962277,-0.669327963292645,-0.692201702962277,-0.669327963292645,-0.573964491393324,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.646090505060809,-0.669327963292645,-0.684616277801305,-0.614503320310728,-0.573964491393324,-0.692201702962277,-0.684616277801305,-0.669327963292645,-0.684616277801305,-0.684616277801305,-0.614503320310728,-0.684616277801305,"10/2007"
-0.689009238476659,-0.693147180559945,-0.625491359725573,-0.625491359725573,-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.655481773901393,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.693147180559945,-0.6765259604935,-0.689009238476659,-0.655481773901393,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.6765259604935,-0.689009238476659,-0.689009238476659,-0.655481773901393,"11/2007"
-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.673011667009257,-0.673011667009257,-0.693147180559945,-0.673011667009257,-0.673011667009257,-0.673011667009257,-0.673011667009257,-0.688138813713588,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.647446639034633,-0.688138813713588,-0.647446639034633,-0.673011667009257,-0.693147180559945,-0.673011667009257,-0.693147180559945,-0.688138813713588,-0.688138813713588,-0.688138813713588,-0.673011667009257,-0.610864302054894,-0.688138813713588,-0.673011667009257,-0.693147180559945,-0.693147180559945,-0.688138813713588,-0.673011667009257,-0.688138813713588,-0.673011667009257,"12/2007"
-0.655481773901393,-0.693147180559945,-0.6765259604935,-0.693147180559945,-0.6765259604935,-0.6765259604935,-0.693147180559945,-0.689009238476659,-0.689009238476659,-0.625491359725573,-0.6765259604935,-0.655481773901393,-0.625491359725573,-0.585952618303551,-0.625491359725573,-0.625491359725573,-0.655481773901393,-0.585952618303551,-0.625491359725573,-0.689009238476659,-0.625491359725573,-0.689009238476659,-0.625491359725573,-0.6765259604935,-0.6765259604935,-0.6765259604935,-0.689009238476659,-0.625491359725573,-0.474139313057837,-0.625491359725573,-0.689009238476659,-0.6765259604935,-0.655481773901393,-0.689009238476659,"01/2008"
-0.682908104700472,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.692012964831874,-0.664528438654915,-0.636514168294813,-0.598269588585257,-0.692012964831874,-0.636514168294813,-0.598269588585257,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.682908104700472,-0.682908104700472,-0.692012964831874,-0.682908104700472,-0.664528438654915,-0.682908104700472,-0.692012964831874,-0.664528438654915,-0.598269588585257,-0.486912709464602,-0.598269588585257,-0.682908104700472,-0.692012964831874,-0.636514168294813,-0.664528438654915,-0.636514168294813,-0.664528438654915,-0.636514168294813,-0.598269588585257,"02/2008"
