Date,ACWI,SPX,LGTRTRUU ,LGDRTRUU ,LG30TRUU ,CCMP,SPTSX,MEXBOL,IBOV,IPSA,MERVAL,IGBVL,FTSE 100,CAC 40,DAX ,IBEX ,FTSEMIB ,AEX ,OMX,RTS,SMI,NKY ,HSI,KOSPI ,TWSE ,JCI ,FBMKLCI ,ASX,NZSE,STI ,CL1 ,HG1 ,GOLD,S1
2/9/06,0.00445,-0.001482551,0.00143202,0.001369185,0.001176039,-0.004912841,-0.002202657,0.005854021,0.010435936,0.009285162,-0.007421813,-0.037515426,0.014496777,0.012315882,0.01354436,0.01262241,0.011421564,0.01153238,0.011928857,0.023083984,0.005311524,0.010209688,0.002597862,0.008105945,0.000908389,0.006817449,0.001859151,0.009508109,0.001419054,0.001675259,0.001118479,0.013320428,0.023212047,0.016727819
2/10/06,-0.00166,0.002540735,0.000536305,-0.00062496,0.001387322,0.002660618,-0.004932164,-0.011937591,0.002517278,0.003086907,-0.005499512,-0.008979592,-0.007707767,-0.009105567,-0.007376084,-0.002851155,-0.009567895,-0.003522479,-0.009075228,-0.000812702,-0.001530329,-0.011122678,0.000811949,0.010215039,-0.005324756,0.005172539,-0.000347648,-0.001259403,-0.002075145,-0.004187038,-0.012534312,-0.035548505,-0.024028411,-0.009401779
2/13/06,-0.00468,-0.003268186,-0.001429857,-0.000862449,-0.000183696,-0.009805285,-0.01141085,-0.022937692,-0.023570094,-0.001371303,-0.013329533,0.023688379,0.005087572,0.009432407,0.009576083,0.007301392,0.006677368,0.007032593,0.00494352,-1.46E-05,0.003518544,-0.023661549,-0.007408444,-0.010873519,-0.004960028,-0.000559567,0.002669446,-0.011224289,0.000785453,0.002163652,-0.009749833,0.004261529,-0.019517731,0.003429065
2/14/06,0.00556,0.009985956,-0.000496608,-0.001565461,-0.000932149,0.009933489,0.008376648,0.007763506,0.01410318,-0.00618717,-0.001992384,0.011074601,-0.00020715,0.000802525,0.001227459,3.51E-05,-0.002654749,0.001218027,0.004571554,0.00195379,-0.000868644,0.019163765,0.007043408,0.005602129,0.007693245,-0.017743465,0.002964921,0.009724642,-0.001475113,0.00645879,-0.027648479,0.014443091,0.013236704,-0.001713063
2/15/06,0.00163,0.003499862,0.001326759,0.001704273,0.001503898,0.006283897,-0.005104086,0.008076376,0.016582258,-0.002576336,-0.000317473,-0.024083547,-0.000138124,-0.005507607,0.000168289,-0.00162471,0.001815743,0.001129698,-0.001750301,0.005242428,-0.010871537,-0.015695095,0.000190639,-0.018518414,-0.002192037,0.005321574,0.001791999,-0.006011664,-0.005161929,-0.006891995,-0.032761845,-0.033878731,-0.013977239,0.006408909
2/16/06,0.00583,0.007300618,-0.001428622,-0.000649727,0.001348153,0.007963184,0.012644204,0.015731054,0.02694595,-0.006993251,0.015733754,0.017311256,0.006436978,0.007873119,0.004306882,0.006116227,0.008116862,0.002385549,0.007613447,0.004708554,0.013930629,0.006932619,0.0017892,0.008005665,0.012865303,0.000752379,0.00100255,-0.00298604,-0.00586471,0.005072013,0.013952513,0.014274628,0.015072429,0.007636864
2/17/06,0,-0.001659536,0.002393825,0.003406037,0.00271932,-0.005361615,0.004580112,0.001274568,0.004315183,0.002361837,0.002267955,0.004595684,0.002963574,0.005396535,0.001075554,0.003845069,0.00447512,0.004193422,-0.000701765,0.033137888,0.001332179,-0.020797346,0.001604446,0.013910048,-0.001524217,0.004514487,-0.00175782,-0.004291864,0.008994044,-0.002526435,0.0239998,-0.009720886,0.007180217,0.016349138
2/20/06,0.00099,0,0.002286721,0.001569741,0.000340439,0,0.00911968,0.003338436,0.003049599,-0.003418628,0.012658656,0.005333699,0.00286954,-0.00402007,-0.000264034,0.003847679,0.005147021,0.002240801,0.00292585,0.02170731,0.004172098,-0.017689565,0.007915249,0.011577985,0.001916125,0.003162729,-0.001393352,0.007381311,0.007764285,-0.000266981,0,0,0.006760289,0
2/21/06,-0.00003,-0.003281372,-0.003474206,-0.001994364,-0.000121179,-0.008536305,-0.003319239,-0.002440609,-0.009731105,0.006816148,0.012959344,0.002257207,-0.000904383,0.002404766,0.001222942,0.007883473,0.002497278,-0.000688943,0.007821066,-0.010420815,0.006561889,0.029173351,0.001829891,-0.001306249,-0.008265515,-0.009120245,0.000529486,0.008975812,-0.00416834,0.006741656,0.020169307,0.032408692,-0.002693222,-0.023134575
2/22/06,0.00387,0.00748927,0.000519742,0.000761015,0.000570115,0.008891137,-0.002221222,0.015187867,0.002105157,0.014017055,-0.008865802,-6.09E-05,0.002506374,0.009900883,0.010463866,0.010982824,0.010242421,0.003654582,0.00757059,0.014618968,0.004731024,-0.00714471,0.000542495,-0.00439885,-0.015318396,-0.003922449,-0.001372921,0.00156484,0.011006457,-0.005822353,-0.001474081,-0.00396651,0.001532153,-0.02324685
2/23/06,0.00269,-0.003783904,0.00332316,0.001107702,0.001034364,-0.001687675,-0.005238183,0.017798686,0.00415072,0.00687994,-0.008174741,-0.001869774,-0.006217778,-0.000240032,-0.000713314,-0.001387571,-0.002735116,-0.003073255,0.000599185,0,-0.007084288,0.019720897,0.011244623,0.015286347,-0.008613405,-0.005771751,0.003358698,0.005406956,-0.003471924,0.003799562,-0.007733482,-0.026626475,-0.011512339,-0.003927563
2/24/06,0.00114,0.001274319,-0.002415305,-0.002093357,-0.000591692,0.003381252,0.006114902,-0.000880723,0.005321253,0.002392218,0.007277452,0.004906667,0.004189294,0.006636147,0.002201444,0.004072113,0.003916265,-4.30E-05,0.009024112,0,-0.003691791,0.000360892,0.002748467,0.003366278,0.009764227,-0.006576254,-0.002807141,-0.004043176,-0.003412124,0.008677482,0.03840083,0.001133145,0.018422844,0.009573615
2/27/06,0.00461,0.00363136,0.000502308,-0.000949479,0.000788025,0.008767595,-0.008851519,-0.012974302,0,0.006054397,0.005527221,0.00182296,0.002624316,0.001294012,0.007527649,0.003886591,0.005258832,0.006351271,0.004905139,0.034449747,0.005106166,0.005638064,0.005900802,0.006611474,0.003574091,0.015731513,0.004046251,0.006249465,-0.00991744,0.009149972,-0.030831269,-0.030821207,-0.009164485,0.003890215
2/28/06,-0.00757,-0.01045378,0.005099905,0.004708694,0.00158723,-0.011241093,-0.001549917,-0.007899194,0,-0.004631961,-0.012851345,-0.004078386,-0.014467914,-0.01588571,-0.020341931,-0.007813899,-0.01769119,-0.019023516,-0.020590367,-0.042794948,-0.012893188,0.000770409,-0.001971234,-0.002395804,0,-0.00385956,0.000301464,-0.000558228,0.009934415,0.001540335,0.006698824,0.020805189,0.013626387,0.001293382
3/1/06,0.00536,0.008225853,-0.001070411,-0.000974993,0.00040912,0.014469262,0.00904834,0.018664354,0.014590635,-0.006649219,0.016100258,0.015113769,0.00904128,0.011366131,0.012102028,0.013661819,0.004214215,0.006475327,0.010984563,-0.001804247,0.011054111,-0.01498137,-0.006326477,0,0.007857334,0.006968635,-0.007976265,-0.014476979,-0.002541435,0.002652752,0.009077709,0.026192511,0.002489997,-0.004750603
3/2/06,-0.00111,-0.001628363,-0.001066704,-0.001709853,-0.000939241,-0.001526239,0.0094788,0.002284528,-0.001328928,-0.003145505,0.030168328,0.004244795,-0.001901158,-0.009639778,-0.014269648,-0.007810497,-0.012749877,-0.009663173,-0.000178942,0.011001965,-0.006807272,-0.003432244,0.004060504,-0.002840154,0.004461266,0.008363422,-0.001933375,0.010912461,0.001819252,-0.003000362,0.022182351,0.014162662,0.012182354,0.023107575
3/3/06,-0.0024,-0.001482705,-0.000822811,-0.001151249,-0.00119664,-0.003689009,0.006009499,0.004539909,0.002907145,0.00645712,0.015663057,-0.013903686,0.004396288,-0.003988707,-0.010783289,-0.004574531,0.001605996,-0.004405438,0.004196705,0.01370376,-0.00129275,-0.015609807,-0.005078212,-0.02874134,-0.013533975,0.009229267,-0.003103378,-0.001080146,-0.001130768,0.006189211,0.004880747,-0.002640266,-0.007839723,0.003799878
3/6/06,-0.00238,-0.006995108,-0.002862909,-0.001862821,-0.000755923,-0.007222231,-0.007993508,-0.010360822,-0.02283196,0.000546243,-0.004264493,-0.024357288,0.006651664,0.004314063,0.005681675,0.00028918,0.00881368,0.005716742,0.004672006,-0.004184628,0.000151581,0.015069112,0.00062188,0.011826402,0.00336953,0.00112918,-0.002194504,0.001087079,0.004144893,0.008344083,-0.019987975,-0.03064774,-0.0179349,-0.010591075
3/7/06,-0.00941,-0.001863644,-0.006071203,-0.004520864,-0.003530524,-0.007750768,-0.00564142,-0.023461935,-0.024584038,-0.014304902,-0.021892264,-0.022542105,-0.006873581,-0.00370092,-0.002571926,-0.004927462,-0.005476116,-0.005892485,-0.008411477,-0.058695226,-0.006706637,-0.011075397,-0.013336209,-0.021109737,-0.012491431,-0.013104521,0.000316917,-0.004947709,0.008729539,-0.010233918,-0.013388376,-0.006838413,-0.004783187,-0.015450951
3/8/06,-0.00287,0.002033314,5.60E-05,1.33E-05,-0.000867454,-0.000405658,-0.006741266,-0.008240937,-0.003573743,-0.001898417,-0.000236451,-0.01709996,-0.007626233,-0.004557454,-0.011552232,-0.00618077,-0.004193774,-0.008361419,-0.008823645,0,-0.004171828,-0.006285122,-0.007028067,-0.001991851,-0.00533902,-0.010206363,-0.001837331,-0.001375014,2.86E-05,0.004658429,-0.025659302,-0.006194812,-0.01669366,-0.00999791
3/9/06,0.00244,-0.004894337,0.000659413,0.000265437,0.00097241,-0.007854498,0.002404862,-0.004808043,-0.026544822,-0.002925156,-0.006382724,0.034884519,0.007370114,0.007683441,0.010321355,0.006035477,0.007971781,0.006712324,0.010293328,-0.025529351,0.0037165,0.025861398,0.001099241,-0.002163596,0.004155717,0.004836711,0.008046096,0.004390137,0.002887331,0.00087335,0.007469534,0.014622148,0.004588848,0.007399381
3/10/06,0.00365,0.007317727,-0.007283915,-0.004054586,0.000153992,0.005461297,0.005786717,0.005967771,0.015803515,0.001932222,-0.001247406,0.001236921,0.008840738,0.012192139,0.012602944,0.006152188,0.0071444,0.009134684,0.001655769,-0.007387943,0.013891674,0.004896668,-0.004204795,0.00673439,0.000648833,0.006308829,0.001139527,-0.001284536,0.005580383,-0.001472425,-0.008469701,0.005654205,-0.009198851,0.003030961
3/13/06,0.00728,0.001992509,0.000528535,0.000917529,0.001517362,0.002203544,0.00615328,0.015408225,-0.00265215,0.00670079,0.004805293,-0.03906391,0.007571259,0.007507351,0.00861749,0.006232766,0.007041357,0.006693785,0.008807675,0.024359354,0.008096967,0.015142017,0.006261977,0.013700442,0.008277564,-0.003019572,7.59E-05,0.01283836,0.005319672,0.004386268,0.029740136,0.01544173,0.008924113,-0.008248365
3/14/06,0.00897,0.010339291,0.009929453,0.007061029,0.002505213,0.012654319,0.005577927,0.012476511,0.020139655,0.003319648,0.004096507,0.002806452,-0.000369642,0.001895424,0.002681214,-0.000878364,0.003867365,0.001969165,-0.000638485,-0.017669527,-0.000151839,-0.007555281,-0.00143649,-0.008992097,-0.013014,0.001380452,0.002534663,-0.003865454,0.016034411,-0.00140266,0.02130296,0.003768153,0.00938974,0.002177227
3/15/06,0.00446,0.004263722,-0.000671981,-0.000852567,0.00120421,0.006918821,0.006856776,0.003089035,0.018539702,0.004195628,0.011617441,0.004801738,0.002433765,0.002102471,0.004690153,0.00090369,0.003852466,0.004142043,0.006591117,0.012419525,-0.002698361,0.00495618,0.012842637,0.005773844,0.009044104,-0.000753468,-0.000140646,0.002857732,-0.002069668,-0.003541974,-0.014848201,-0.003546103,0.003442032,0.01639381
3/16/06,0.00328,0.001770542,0.006951936,0.006205172,0.003515012,-0.005325944,0.002487028,0.00874028,-0.002286631,0.00360476,0.00993327,0.035075221,0.004699673,-0.00037449,-0.000116986,0.001417231,0.001116521,-0.000710694,0.005606836,0.003167783,0.000672467,-0.013748684,0.000551998,0.00149815,-0.002106932,0.023315771,-0.001180043,0.006377343,-0.00370673,0.00157986,0.022426387,0.006418081,0.004420993,-0.013787379
3/17/06,0.00318,0.001469045,0.001620079,-0.000479109,5.79E-05,0.003004753,-0.007051317,0.009224567,-0.002820522,0.002032944,-0.003544959,-9.72E-05,0.001033971,0.002935595,-0.002616263,0.000876328,-0.004421449,-0.000258559,0.003739843,0.023758367,0.003630238,0.015015725,0.004606312,0.003839981,0.003619893,0.024337226,-0.000574286,-0.001252105,-0.001986999,-0.001136427,-0.012821703,0.044231134,-0.002343399,0.000433745
3/20/06,0.0013,-0.001659053,0.000557658,0.001147495,0.001495611,0.003302612,-0.005968246,0.012180958,0.004048649,0.004627986,0.00348442,-0.041677225,-0.001284286,-0.00050002,0.003463679,0.004126941,0.003252966,0.005330022,0.007044352,-0.004533485,0.00152733,0.017295991,0.008085987,0.004144644,-0.001847439,0.018924471,0.000433454,0.005752466,-0.002824678,0.007602143,-0.038157076,-0.010609053,0.001442741,-0.006962604
3/21/06,-0.00625,-0.006033872,-0.006019883,-0.004742507,-0.001067205,-0.008627889,0.001532023,0,-0.021310425,-0.001926876,-0.005956227,0.015418863,-6.68E-05,0.00195391,0.001535382,0.000955759,0.002931602,0.001178222,0.003594557,-0.009473064,-0.000344997,0,-0.000452081,-0.007483246,-0.009016173,-0.002236143,0.000119167,-0.001824121,-0.004396901,-0.008916592,0.002479545,-0.004275338,-0.005058728,0.004791993
3/22/06,0.00301,0.006000923,0.001098866,0.000938903,0.000485833,0.00396731,0.001926562,0.000867296,0.012029073,-0.001428006,-0.007262656,0.009721714,0.002700272,0.008937211,0.003453179,0.001523969,-0.002152463,0.004166183,0.001911827,0.009678933,0.000915595,-0.007809152,-0.017737518,-0.020269126,-0.010392886,-0.018874326,-0.001289924,0.004419148,0.009142054,-0.002077886,0.019618089,0.006831794,-0.002357422,0.003037538
3/23/06,-0.0048,-0.002584098,-0.006439267,-0.004819226,-0.001997002,-0.001390247,0.003940217,-0.017617184,-0.010003211,0.002118245,0.000574262,-0.010072762,-0.002900582,0,0.002491705,-0.003805888,-0.007217238,0.003660435,0.007061114,0.015054934,-0.004962678,-0.000370473,0.008172203,0.001853484,-0.004180046,0.002526889,0.003432504,0.004354822,0.003232438,0.000876942,0.034058034,0.024796395,-0.001817191,-0.003907103
3/24/06,0.00386,0.000982867,0.002346479,0.003068017,0.001701199,0.005493221,0.007727653,0.004323346,0.002750135,0.003847395,0,0.001343297,0.007683135,0.00459597,0.004367365,0.004040139,-0.001674955,0.002800112,0.008686347,-0.006967398,0.002611211,0.004326753,-0.003475019,0.006812279,0.00188679,0.004395121,0.001058773,0.000957783,0.000893259,0.001463973,0.00546151,0.001037237,0.018605397,-0.001741402
3/27/06,-0.00079,-0.001035109,0.004206084,0.001170465,0.000828818,0.001192637,-0.002697022,-0.005859121,0.001701984,-0.004473191,0.012363891,0.009683181,-0.010675873,-0.010840909,-0.010244591,-0.009649566,-0.012307604,-0.004905354,-0.006431982,0.005925028,-0.008004525,0.005373539,0.006305296,0.006871428,0.007068062,0.000439138,0.002577418,0.009484868,0.014919569,0.00354003,-0.00155739,0.025991435,0.012728291,0.009971901
3/28/06,-0.00414,-0.00645902,-0.002280888,-0.00234762,-0.000385805,-0.00481382,-0.002464428,-0.015533265,-0.025803579,-0.000515656,-0.011132847,0.000668761,-0.006130403,-0.002414563,-0.003665208,-0.005539148,-0.007078639,-0.004287961,-0.004029224,-0.009840446,-0.001006654,0.002407895,0.00257069,0.000728871,0.004970614,0.010063149,0.004674136,-0.000464326,0.01056323,0.003474497,0.029334822,0.007647451,-0.006543484,0.003445309
3/29/06,0.00253,0.007448001,-0.008683935,-0.00547948,0,0.014355385,0.011699282,0.010633188,0.021824211,0.009058839,0.004227467,0.011040302,0.003951278,0.005858545,0.00409135,0.003653862,0.006786905,0.002647481,0.006873074,-0.016671745,0.001316093,0.014759707,-0.007054715,0.001058547,0.006822202,-0.001695496,0.000160788,0.000927848,0.002833866,0.003226585,0.005734999,-0.007041574,0.017587509,0.001718213
3/30/06,0.00842,-0.00203293,0.006892737,0.003552655,-0.001273649,0.001299534,0.001341939,0.004259083,0.007577991,-0.002407983,0.00341998,0.000605494,0.009353355,0.011487264,0.011666688,0.0044328,0.013332477,0.007625599,0.008838768,0.028281478,0.006474963,0.006293028,0.008574065,0.004058623,0.007364288,0,-0.006462562,0.004801166,0.002385714,-0.001473486,0.010479138,0.003225159,0.02589949,0.008972502
3/31/06,-0.00508,-0.004176302,-0.002948615,-0.00210405,-0.000336482,-0.000440114,-0.007923534,0.003046775,0.004627314,-0.001813237,-0.005284306,-0.004526519,-0.008447604,-0.003680358,-0.002360664,-0.001306688,-0.007302946,-0.008265476,-0.008829333,0.002630653,-0.001490793,0.00083976,-0.004775029,0.015909949,0.010320737,0,-0.000366854,0.002875639,0.003644428,0.00442207,-0.007773996,-0.008691313,-0.008530291,-0.028037204
4/3/06,0.00698,0.002302672,-0.001841086,-0.000679628,0.001169567,-0.001304386,0.008243792,0.018587498,0.019959175,0.000746756,-0.001050213,0.002198409,0.009959295,0.006569256,0.008999463,0.005526991,0.009237941,0.005616917,0.015502735,0.011012388,0.006858879,0.015913472,0.016236304,0.014711784,0.007049513,0.004780035,0.001725198,0.009857086,0.000341261,0.006773905,0.001649547,0.033732367,0.007170325,-0.011438752
4/4/06,0.00562,0.006238796,0.006639411,0.005028179,0.001849256,0.003682113,-0.003014975,0.006592696,0.002197904,0.000233533,0.011574562,0.00700495,-0.003258794,-0.00945417,-0.001694648,-0.002200406,-0.006315617,-0.007197033,-0.009670389,0.003296007,-0.003335374,-0.002333493,0.002259681,0.004259803,0.00072638,-0.002157575,0.003162313,-0.003477311,0.008132878,-0.007690853,-0.007670941,-0.00472163,-0.001958197,-0.011123585
4/5/06,0.00421,0.004296408,-0.000190182,0.000900641,6.86E-05,0.006116773,0.010216971,0.008391596,0.006446327,-0.001163627,0.016044218,0.017589291,0.006540094,0.002919391,0.00254919,0.001898347,0.010486635,0.001238681,0.004949556,0.020096634,0.004822164,-0.002833494,0,0.002256337,0,0.013591878,0.011213035,0.008584196,0.007296797,0.004855116,0.012603318,0.023580943,0.003063311,0.004909628
4/6/06,0.00203,-0.001920172,-0.002869653,-0.002509332,-0.001726739,0.000601578,0.003481985,-0.003061283,0.005918966,-0.000687818,-0.002946372,-0.002215807,0.000264686,0.000254707,0.000363166,-0.000688364,-0.000910925,0.002281135,-0.010093421,0.005787076,0.001457431,0.014127884,0.019134901,0.005908617,0.014184212,0.007714477,-0.000647995,0.006099799,0.004538494,-0.000690991,0.012888113,0.019266213,0.011488553,0.004442477
4/7/06,-0.0087,-0.010399623,-0.006033316,-0.005211567,-0.003402181,-0.009425221,-0.008201572,-0.020200437,-0.009168789,-0.00457915,-0.007076323,0.020404111,-0.00324724,-0.009117797,-0.013095643,-0.007713453,-0.010891015,-0.001961036,-0.004687258,0.019430573,0.000351688,0.004224503,0.00368885,0.003829451,0.003119012,0.006095716,0.002812016,-0.001152622,0.006702079,0.004887284,-0.008128324,-0.002269719,-0.010893998,-0.011143418
4/10/06,0.00036,0.000853361,-0.001003589,-0.000314496,-0.000510977,-0.002461321,0.003953385,0.00389486,-0.011673334,-0.006490767,0.01160063,0.022503249,0.006764214,0.002954109,0.00844412,6.77E-05,0.013257696,0.004215732,0.003243732,0.020733571,0.000508187,-0.006098828,0.003019397,-0.00290647,-0.000191704,0,-0.001314827,-0.00778717,-0.006179485,-0.003203071,0.019834632,0.02561127,0.018341419,-0.004492371
4/11/06,-0.0072,-0.007765661,0.001312832,0.001669713,0.001513276,-0.009871689,-0.00918795,-0.004265197,-0.015019152,-0.013424211,-0.007386907,-0.01840051,-0.008358554,-0.015077638,-0.015939061,-0.012165942,-0.02203548,-0.013949734,-0.012283148,-0.000894256,-0.009945324,-0.002205037,-0.002774766,-0.008770442,-0.003467329,-0.002328686,0,0.007905836,-0.005876023,0.003946971,0.003485336,0.004603636,-0.010618916,0.012972671
4/12/06,-0.00294,0.001204024,-0.0007761,-0.001117069,-0.000140994,0.001872421,-0.000788663,-0.007349257,0.013788497,0.004956413,0.006376667,0.039683875,-0.002612901,-0.00539142,-0.001222722,-0.006263903,0.00220168,-0.00112098,0.003187391,0.005071851,-0.006558966,-0.014781933,-0.010068232,-0.001798049,0.007567668,0.008978582,-0.000626211,-0.009560621,0.003435215,-0.002366313,-0.00523257,0.018205491,0.008323662,-0.003561892
4/13/06,0.00097,0.000770591,-0.003858495,-0.003494961,-0.000993371,0.004925895,0.006625929,0,-0.009025864,0.00609957,0,0,0.00475471,0.003437472,0.002930673,0.000663476,-0.001670711,-0.00185669,0.00236013,-0.010318362,0.003850127,0.00213028,0.007250443,0.015868057,0.006914426,0.007063339,-0.006006024,-0.001542368,-0.006028784,0.000225605,0.010149427,0.015751176,-0.003180318,0.004450386
4/17/06,0.00366,-0.002941913,0.009419866,0.007692703,0.000516449,-0.006447781,0.004921499,0.015901776,0.009938077,0.002038869,0.025803202,0.025171702,0,0,0,0,0,0,0,0.02377784,0,-0.011625444,0,0.011957644,0.020836749,0.003368119,0.003731387,0,0,0.003052737,0.015459798,0.027845245,0.028102184,0.014984855
4/18/06,0.01104,0.017211459,0.001042903,0.001924435,0.004447145,0.019275124,0.011130431,0.009516854,0.028450454,0.012966811,0.013773768,0.026485587,0.002435086,-0.001304102,-0.002705322,-0.002103957,-0.004415605,-6.48E-05,-0.002236275,0.010858675,-0.005760038,0.013583506,0.012585531,0.003067067,-0.001519706,0.021818451,0.000882833,0.013986956,-0.003552578,0.00285125,0.013404081,0.025913485,0.012312334,0.006974745
4/19/06,0.00743,0.001746655,0.002865175,0.001251689,0.001437822,0.006236507,0.003250971,0.005686104,0.009188067,-0.000627636,-0.006201651,-0.001308633,0.007532651,0.012126018,0.015329385,0.011594159,0.014188014,0.013160486,0.011112857,0.009349845,0.011180335,0.006781396,0.011528165,0.007567649,0.00703156,0.024980032,0.005724782,0.00669778,-0.005318528,0.011728168,0.011427103,-0.003878261,0.03032878,-0.002609832
4/20/06,0.00038,0.001163583,-0.000571403,-0.001090821,0.000243847,-0.00351965,-0.014004514,0.002327585,-0.004093475,0.006340671,-0.008705249,-0.003080791,-0.001380308,0.009387494,0.01153198,0.00531855,0.00793229,0.008029783,0.003282685,0.002226566,0.000759878,-0.00188014,0.006744703,-0.002569648,0.009045765,0.007746405,0.000686889,-0.001328126,-0.008059867,-0.000696814,-0.003053014,0.000844381,-0.044231685,-0.004802454
4/21/06,0.00458,-0.000131161,0.002699442,0.001874654,0.001278144,-0.008369139,0.009984374,0.00971762,0,0.006400269,0.011748343,0.030278835,0.008400177,0.008717764,0.005176837,0.011073525,0.003773835,0.011276733,-0.001983372,-0.000692178,0.004518767,0.004978483,-0.001901556,0.011894258,-0.001365194,-0.003584361,0.001657159,-0.005081238,0.003389514,0.006895259,0.043780782,0.058517307,0.034460579,-0.002629274
4/24/06,-0.00336,-0.002421245,0.006701705,0.0030161,0.001225588,-0.004054545,-0.007666874,0.001192371,-0.000585721,0.005621947,0.012605688,0.003479461,-0.005559476,-0.005908081,-0.002572731,-0.001049754,-0.011968993,-0.004949467,-0.007840288,0.007109049,-0.002129908,-0.028532436,-0.012284116,-0.014135026,0.000421451,-0.011317925,-0.005106934,0.003743186,0.004499396,-0.004296555,-0.024782413,-0.009437805,-0.021161648,0.007867173
4/25/06,-0.00109,-0.004883041,-0.000576742,-0.001638416,-0.000338189,-0.001320846,-0.00100843,0.007983411,-0.000332875,-0.004202198,-0.002148395,0.006666582,-0.001986,0.002658564,-4.77E-05,0.001611969,0.001077317,0.000840619,-0.001423501,-0.000951922,-0.004371715,0.003298838,-0.007685541,0.000146746,-0.005100329,0.010972492,0.00077353,0,0,-0.00361312,-0.006155549,0.065171156,0.015348023,0.009100821
4/26/06,0.00422,0.002811504,-8.71E-05,-0.000502323,-3.09E-05,0.001427981,-0.000653915,0.010081322,0.016769094,-0.002139435,-0.009931042,0.003665891,0.002903807,0.003238094,0.004647996,0.000427743,0.006883132,0.002999446,0.001015638,0.025317194,0.003733839,0.005033776,0.005707611,0.013926265,0.015326832,0.015599688,0.005492836,0.01083353,0.010227118,0.00374347,-0.013120829,0.022188387,0.013121531,-0.006492124
4/27/06,0.00291,0.00329698,0.006327173,0.005107542,0.00236593,0.004839085,-0.010937944,-0.008608482,-0.016432697,0.001511196,-0.026652479,-0.017804574,-0.007283641,-0.007408878,-0.006469091,-0.00288031,-0.00549222,-0.00636617,-0.003830639,-0.026196223,0.001116944,0.003430451,0.004201049,0.000902282,-0.004581562,-0.00481003,-0.001771312,-0.005088942,0.002737468,0.001401182,-0.013436171,-0.040576566,-0.007860131,-0.00086881
4/28/06,-0.00059,0.000683197,0.004364168,0.004081127,0.002160864,-0.009589749,0.001351271,0.012455808,0.015277862,-0.004658548,0.020837948,0.025379122,-0.006107723,-0.004835641,-0.009579767,0.000100909,-0.009433038,-0.010679878,-0.012612175,0.019005494,-0.004071335,-0.012246202,-0.004882637,-0.022840151,0.004970663,-0.00694317,0.001708104,-0.007835273,0.006157668,0.005114396,0.012740809,0.022895398,0.032299691,0.020645895
5/1/06,0.00153,-0.004143357,0.004288028,0.001141522,0.000111491,-0.007684765,0.002487037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001151575,0,0,0,0.008194245,0,0.009757325,-0.002417688,0,0.025004737,0.034620825,0.001030908,0.010165272
5/2/06,0.00789,0.006124437,4.42E-05,0.001337446,0.001446576,0.002188692,0.003255947,0.020787758,0.016052446,0.000104466,0.000623296,0.005811231,0.009747954,0.010123207,0.006865027,0.003089609,0.010533898,0.001553969,0.008690321,0.035167886,0.003397851,0.013384207,0.012332042,0.010628448,0.003872983,-0.000380714,0.00212578,-0.007046886,-0.005390795,0.009412661,0.012271747,-0.010626783,0.020697166,-0.00464626
5/3/06,-0.00496,-0.004091556,-0.002282148,-0.001750843,-0.000892662,-0.002544536,-0.006400353,0.003754352,-0.002363299,0.00341411,-0.02879582,-0.025144552,-0.011925283,-0.00905601,-0.013698765,-0.004435901,-0.00691353,-0.01174634,-0.004619034,0.004318983,-0.01372024,0,0.009378438,0.000188149,0.005923032,0.015582353,-0.001072849,8.34E-05,-0.00053673,0.009432718,-0.031727081,0.002484836,-0.002695016,0.003803089
5/4/06,0.00467,0.003361781,0.00168707,0.001473011,0.000682465,0.008613087,-0.005779141,0.006336467,0.001368084,-0.003868389,-0.003990512,0.006788068,0.004465887,0.007625924,0.011718715,0.004368837,0.005943788,0.004188016,0.004370419,0.009025118,9.79E-05,0,-0.000766725,0.004067887,0.014076755,-0.009880744,0.004127312,-0.016127405,-0.020203062,-0.005746543,-0.032909734,0.047886036,0.018861478,-0.003379809
5/5/06,0.01089,0.010241051,0.005958601,0.004086297,0.001418201,0.008001808,0.011825037,-0.002643243,0.010716783,0.008154629,0.024732202,0.009511082,0.009036554,0.010019,0.012173667,0.008838721,0.0068727,0.010934661,0.009318951,0.005651773,0.011561905,0,0,0,0.00345215,-0.000856644,0.00753838,0.0126845,-0.013484301,-0.004611792,0.003568119,0.001112657,0.006013953,0.0063278
5/8/06,0.00268,-0.000828547,0.001091444,-0.00013642,0.000641084,0.00103252,0.001961383,0.01732849,0.002368667,0.010816489,-0.011835526,0.022680537,-0.004046457,-0.000756945,0.002400079,0.002763246,0.003976562,0.002011881,-0.001602496,0,0.005638043,0.008006908,0.016777544,0.00774911,0.013959615,0.016627002,0.004690557,0.012962793,0.012145799,0.011274417,-0.006001733,0.002360293,-0.007486273,-0.014400927
5/9/06,0.00264,0.000360027,0.002130057,0.001481998,0.000785692,-0.002878351,0.002762526,0.009866629,0.011109791,0.000392265,0.010631305,0.026146538,0.006325651,0.005621757,0.00207683,0.001291872,0.005509798,0.00179668,0.000341575,0,0.002275404,-0.005844127,-0.009745754,-0.001233347,-0.011452733,0.016246102,0.001014083,0.000340854,0.00367029,-0.011718083,0.013100002,0.024790696,0.03218602,0.011031083
