Date,SPX ,UKX   ,CAC  ,DAX  ,IBEX   ,NKY  ,HSI  ,SHSZ300  ,KOSPI  ,SPTSX  ,AS51  ,LC07TRUU ,LUATTRUU,LUACTRUU,LUMSTRUU,LP06TREU ,LBEATREU,LAPCTRJU ,LG30TRUU ,EMUSTRUU ,LF98TRUU ,LP01TREU
30-03-2015,0.012162397,0.00529738,0.009777119,0.018175077,0.008860294,0.006500263,0.014954074,0.028905669,0.005057001,0.006458124,-0.012552576,-0.000262041,-0.000756518,-0.000949547,0.000342245,0.000033848,0.000458844,0.001258831,-0.000265335,0.000565935,0.001258813,0.00082524
31-03-2015,-0.008834639,-0.017328585,-0.009860555,-0.009965084,-0.000694137,-0.010586247,0.001839778,-0.00908675,0.005399085,-0.000399184,0.007738421,0.001405385,0.00154978,0.001977522,0.001392936,0.003752631,0.002073856,-0.001019261,-0.001176768,0.000525892,0.000331003,0.00246406
01-04-2015,-0.003973278,0.00536867,0.005661742,0.002938141,0.004218118,-0.009003291,0.007276813,0.017786184,-0.006182628,0.00268789,-0.005233389,0.00285803,0.00317142,0.004616613,0.001777323,0.000195821,0.00029533,0.000743271,0.001381473,0.003817703,0.000228629,-0.000200926
02-04-2015,0.003523443,0.003512438,0.00235193,-0.002836192,0.005533591,0.014496586,0.007660727,0.000213367,0.000305605,0.005610447,0.006433889,-0.001317203,-0.001903508,-0.002194473,-0.001244799,-0.003678142,-0.001149906,0.002427349,0.003162422,0.001372124,0.000655515,-0.001713157
03-04-2015,,,,,,0.00631211,,0.011032839,0.008025587,,,0.002736524,0.003594542,0.004023908,0.001661059,,,-0.001442018,0.000138858,0.001409388,0.000006012,
06-04-2015,,,,,,-0.001910744,,,0.000493664,,,-0.002072815,-0.003249873,-0.004110581,-0.000852767,,,0.000896671,0.001649801,0.0009132,0.002071955,
07-04-2015,-0.002064014,,,,,0.012426861,,,0.000293151,0.005823158,,0.000986921,0.000423686,0.002600694,0.000045165,,,0.000606766,0.002474871,0.001570084,0.00265423,
08-04-2015,0.002679026,-0.003505246,-0.002785758,-0.007256841,-0.006414116,0.007571361,,0.008359251,0.005956733,0.001628817,0.005849413,0.000536845,0.00007913,0.000789032,0.000125447,0.002848491,0.000627328,-0.000049687,0.001347059,0.002655094,0.001906932,0.003118438
09-04-2015,0.004447562,0.011173525,0.013936302,0.010790815,0.006763571,0.007446256,0.02660982,-0.00786642,-0.000189406,0.007381195,-0.00479512,-0.002269098,-0.003347557,-0.004419073,-0.000848328,-0.000664139,-0.000554106,0.000233922,-0.000351372,0.001922766,0.000071663,0.001062277
10-04-2015,0.005189316,0.010550869,0.006030981,0.016975148,0.001251922,-0.00151034,0.012099723,0.019120881,0.013934432,0.004044969,0.006075183,0.000379487,0.00006538,0.000814517,-0.00007533,0.000446841,0.000766262,0.0004663,0.000977469,0.002115875,0.000841658,0.000701372
13-04-2015,-0.004591746,-0.003598969,0.00260325,-0.002913394,0.009917213,-0.000109009,0.026913076,0.017489485,0.005331206,-0.000314571,-0.001357238,0.001029896,0.001022173,0.000843984,0.001329998,0.001155932,0.000143047,-0.001744222,0.000294482,0.000623012,0.001174748,0.001565145
14-04-2015,0.001628358,0.001550261,-0.006886845,-0.009047404,-0.013720406,0.000161752,-0.016368403,0.003862634,0.006079855,0.000369806,-0.002304394,0.001397249,0.001892228,0.001764787,0.000807173,0.001451981,0.000405324,0.000773438,0.001904806,0.001469518,-0.000131122,-0.001016979
15-04-2015,0.005135087,0.003036968,0.00693062,0.000305819,0.006276875,-0.00195684,0.002077916,-0.013079227,0.003894439,0.003994149,-0.006433611,0.00021704,0.000283991,0.000007519,0.000050114,0.002316987,0.001939767,0.000294716,-0.000206021,-0.000378571,0.001780594,0.001414394
16-04-2015,-0.000778798,-0.005132371,-0.00569912,-0.019189865,-0.014254135,0.000805423,0.004367536,0.029918828,0.009361878,-0.004157263,0.006588479,0.000696084,0.000893347,0.000969488,0.000390799,-0.001145986,-0.001067977,0.002270607,0.001701228,0.000186086,0.000416404,-0.001306593
17-04-2015,-0.011375676,-0.009366077,-0.015670066,-0.026189082,-0.021967615,-0.011780508,-0.0031264,0.018132837,0.001680908,-0.001705515,-0.011771972,0.00074393,0.001259566,0.001913668,0.000015028,-0.001643839,-0.001255454,0.001726729,0.000018449,-0.000546542,-0.000952035,-0.002366751
20-04-2015,0.009192762,0.008186987,0.008582115,0.017235774,0.00221597,-0.000936179,-0.020391935,-0.016280138,0.001496431,0.003382822,-0.007642774,-0.001656273,-0.002464842,-0.003120034,-0.000556175,0.000125882,0.000190421,-0.000059114,0.0002443,-0.000547792,0.001070976,0.000140572
21-04-2015,-0.001481768,0.001530281,0.000973004,0.004000594,0.00330602,0.013888698,0.027503935,0.021276188,-0.000894792,-0.004301831,0.006702025,-0.000368217,-0.000670744,-0.000537884,-0.000020048,-0.000569181,-0.001158204,-0.000369882,-0.000457904,-0.000609796,0.000618264,-0.000368607
22-04-2015,0.00507462,-0.004923661,0.003546809,-0.006066314,-0.002024408,0.01122855,0.002988655,0.02578418,-0.00041971,-0.002718981,-0.005952279,-0.00218397,-0.003094034,-0.003811079,-0.001213659,-0.00134274,-0.000840159,0.001146328,0.000788008,0.001036211,-0.000231804,0.001605598
23-04-2015,0.002354955,0.00361173,-0.006194438,-0.012190419,0.002330779,0.00266607,-0.003807288,0.000227831,0.013675427,0.005706088,0.001245992,0.001119949,0.001387199,0.001928088,0.000225792,-0.000939392,-0.000005322,-0.00165256,0.001784784,0.001772542,0.000106993,-0.000502797
24-04-2015,0.002250262,0.002411436,0.004342823,0.007416402,0.006942534,-0.008337259,0.008348072,-0.008100829,-0.006281738,0.00103764,0.015031618,0.001383046,0.001408582,0.001747535,0.000952782,0.000418817,-0.000496736,0.001166837,0.002732768,0.002509484,0.000891165,0.000725826
27-04-2015,-0.004149904,0.004695705,0.012886077,0.019146069,0.011648134,-0.001835846,0.013191194,0.022071866,-0.001046941,-0.00417854,0.008291934,-0.00007223,-0.00022841,-0.000214511,-0.000205524,0.000222952,0.000625282,0.00003161,0.001159431,0.001414181,0.000469028,0.001212886
28-04-2015,0.002765363,-0.010393096,-0.018297263,-0.019077491,-0.002795953,0.003777513,0.000322102,-0.013766455,-0.00458515,0.000129683,-0.005724653,-0.002222758,-0.002399124,-0.004201639,-0.001389645,-0.000411376,0.000205066,0.000873692,0.001376083,-0.001413971,-0.000296828,0.000482427
29-04-2015,-0.00374739,-0.01205583,-0.026241204,-0.032607759,-0.019907908,,-0.001492178,0.006824186,-0.002349487,0.000082754,-0.018658185,-0.002536999,-0.002746914,-0.005316894,-0.000693036,-0.009311457,-0.007373965,0.000535377,0.00180162,-0.002177955,-0.001396271,-0.002130977
30-04-2015,-0.010180511,0.002063723,0.001407909,0.00189277,0.000535936,,-0.009457852,-0.00513219,-0.007241589,-0.008034883,-0.008358775,-0.000546247,-0.000651568,-0.001121556,0.000135632,-0.004470634,-0.002865059,-0.002503636,0.000639074,-0.001049742,0.000041619,-0.002633107
01-05-2015,0.010863763,0.003631002,,,,0.000595109,,,,0.007541516,0.004208072,-0.002893175,-0.003645353,-0.004965136,-0.001548299,-0.002629615,0.000074424,-0.001713006,0.000029712,-0.001523932,0.000184293,-0.002400931
04-05-2015,0.002936456,,,,,,,,,0.001804135,0.002257185,-0.000737013,-0.000781533,-0.00160693,-0.000825398,,,-0.000490758,0.000743247,-0.000216295,0.001021912,
05-05-2015,-0.011907989,,-0.021460563,-0.025465555,-0.027813207,,-0.013181444,-0.040689373,,-0.012673455,-0.000174703,-0.001552792,-0.002060335,-0.002369188,-0.000982306,,,0.000057222,-0.000434455,-0.000299278,-0.000148469,
06-05-2015,-0.004465653,0.000888804,0.001510699,0.001981672,0.004308959,,-0.004138538,-0.009510278,,-0.009937882,-0.023329944,-0.002462953,-0.002911499,-0.004277193,-0.001255734,-0.005489923,-0.00502339,-0.000973211,0.001319672,-0.000927242,-0.001682206,-0.004530707
07-05-2015,0.003766664,-0.006771034,-0.00288879,0.005081274,0.001494815,,-0.012777686,-0.018450291,-0.006473502,0.004312471,-0.008197543,0.002059625,0.002590516,0.003516944,0.001966113,0.003256842,0.002231914,-0.006036953,-0.002587427,-0.000484152,-0.000815372,-0.001129291
08-05-2015,0.013368102,0.022948135,0.024494121,0.026107886,0.021624377,0.004509826,0.010475186,0.019563142,-0.002624196,0.00536704,-0.001973894,0.00208139,0.001985611,0.00207588,0.001871774,0.007685087,0.003517372,0.002292547,0.00238956,0.003089384,0.002467882,0.005886608
11-05-2015,-0.005102547,-0.002411083,-0.012358013,-0.003111654,0.001845172,0.012396024,0.005094816,0.028573898,0.005670722,-0.001146338,-0.001655626,-0.004850072,-0.005717514,-0.007950783,-0.004059948,-0.000012354,-0.002563677,0.000978936,-0.000100808,-0.001422336,0.000106903,0.003408112
12-05-2015,-0.002954015,-0.013757365,-0.010641419,-0.017363444,-0.010822122,0.000200276,-0.011284214,0.01205573,-0.000290881,-0.007252036,0.00876114,0.000199869,0.000918896,0.000988627,0.000080755,-0.005882496,-0.004984247,-0.004317564,-0.000913092,-0.002308115,-0.003164409,-0.001839293
13-05-2015,-0.000304936,0.002280417,-0.002574346,-0.010598652,0.000176622,0.007102419,-0.005777924,-0.006123076,0.008259505,-0.004158697,0.007096151,-0.000444317,-0.000871509,-0.001417593,-0.000424037,-0.001977886,-0.001696044,0.000206386,0.003750714,0.001868497,0.00174999,-0.000319159
14-05-2015,0.010721549,0.003362864,0.013502127,0.018188922,0.006521963,-0.009888485,0.001366808,-0.003749784,0.002914166,0.003159072,-0.003256305,0.001632021,0.001713878,0.002250988,0.001826116,-0.000818599,-0.000156437,0.001453915,0.000623422,0.000072385,0.000457825,-0.000329167
15-05-2015,0.000768174,-0.00180141,-0.00708165,-0.009804984,-0.007166785,0.008278262,0.019443232,-0.017881516,-0.006543935,0.005309235,0.006810171,0.003978776,0.004342538,0.006987015,0.002471542,0.003876184,0.003867477,0.003699532,0.002370915,0.00322937,0.001253487,0.000848621
18-05-2015,0.003043326,0.001203214,0.003695739,0.012781565,0.00244459,0.00794236,-0.008338445,-0.009209637,0.003421626,,-0.013397527,-0.00323614,-0.004101316,-0.0055495,-0.002154078,-0.00191889,-0.001792777,0.001725272,-0.001411756,-0.000287162,-0.000201877,0.000193271
19-05-2015,-0.000643641,0.003756816,0.02073007,0.022096968,0.013369897,0.006819737,0.00370048,0.033545798,0.003367523,,-0.007746434,-0.001697671,-0.00182243,-0.002568168,-0.001214972,0.004137615,0.002845335,-0.000723451,-0.004604606,-0.001745499,-0.000599935,0.002825518
20-05-2015,-0.000930959,0.001736851,0.003121771,-0.000410095,0.006622828,0.008461888,-0.003925214,0.004996774,0.008773901,-0.003192043,-0.000925725,0.00018218,0.00067729,-0.000664324,0.000423643,0.000172067,-0.000616621,-0.001448473,-0.000727326,-0.000200865,-0.000606241,0.001431796
21-05-2015,0.00233516,0.000885831,0.002607005,0.001359589,0.001838625,0.000312381,-0.002225781,0.017937308,-0.00785017,0.008639114,0.009220676,0.002474234,0.002978416,0.003667578,0.00134539,0.000700788,-0.000608599,-0.000738866,0.001967128,0.002894024,0.001241804,0.0010471
22-05-2015,-0.002236381,0.002598756,-0.000740554,-0.004187577,-0.003559461,0.003041472,0.016900228,0.022539048,0.010911559,-0.000187473,0.000436479,-0.001903382,-0.002372559,-0.003180879,-0.001310094,0.001249587,0.001087154,0.000253268,-0.001496317,-0.000141476,0.000059378,-0.000118993
25-05-2015,,,-0.005013626,,-0.020274775,0.007343528,,0.029486268,,-0.00087929,0.009965287,0,,,,,,-0.000206208,0,,,
26-05-2015,,,-0.006593683,,-0.007268698,0.001160797,,0.019308416,,-0.009034326,0.009031403,0.00359478,,,,,,0.000449728,-0.001939606,,,
27-05-2015,0.009120905,0.012063953,0.019285485,0.012480789,0.016832177,0.00171596,-0.005987832,-0.003369832,-0.016937596,0.003956071,-0.008371477,0.000105962,0.000178982,0.00006137,0.000306982,0.000049329,0.000949809,0.002321528,-0.00059604,-0.000991637,0.000456798,-0.000202257
28-05-2015,-0.001267592,0.001078566,-0.008662543,-0.007980016,-0.004234267,0.003845555,-0.022577501,-0.069404729,0.001607249,-0.000229668,-0.002127408,0.000281789,0.000597944,-0.000084384,0.000432635,-0.000644991,-0.000067454,-0.000838169,0.000282461,-0.000947093,0.000071171,-0.000992492
29-05-2015,-0.006338446,-0.008055458,-0.025616143,-0.022845006,-0.014619471,0.000568654,-0.001097698,0.001409843,0.001850586,-0.006169119,0.011152879,0.001435869,0.00197491,0.001774406,0.001060672,0.000703566,0.001684997,0.001468748,0.000811266,0.000140683,0.000533618,-0.00106162
01-06-2015,0.002057302,-0.004426751,0.003470485,0.001945745,0.001825818,0.000326745,0.006287398,0.047472817,-0.005894966,0.003990936,-0.007254368,-0.00431598,-0.004878518,-0.007872725,-0.002434682,-0.001169946,-0.001454163,-0.000814861,-0.001881106,-0.003078252,-0.000302349,0.000020008
02-06-2015,-0.001009161,-0.003646492,-0.004155639,-0.009422491,0.002958753,-0.001297885,-0.004737779,0.016739907,-0.011351446,0.002028572,-0.017480943,-0.002927244,-0.003181953,-0.00447518,-0.002592099,-0.010662425,-0.007988199,0.000067643,0.002721418,-0.001661258,-0.000889791,-0.003658285
03-06-2015,0.002116643,0.003197702,0.005919152,0.007984773,-0.000337193,-0.003397644,0.006920764,-0.003547638,-0.007475046,0.003300793,-0.009346932,-0.003782113,-0.004214029,-0.004631599,-0.00402246,-0.010236469,-0.006890716,-0.001153316,0.000851769,-0.002122369,-0.001496633,-0.004204364
04-06-2015,-0.008660572,-0.013211196,-0.009388073,-0.006943722,-0.01084169,0.000716767,-0.003824718,0.007327871,0.004690508,-0.008967362,-0.014300545,0.002358208,0.003067371,0.004763394,0.001879162,0.001319196,0.000438252,-0.003642704,-0.001599718,-0.001398082,-0.001826311,-0.001374857
05-06-2015,-0.001437211,-0.007997794,-0.013401668,-0.012729925,-0.007573849,-0.001332875,-0.01064484,0.009437285,-0.002298985,-0.004151918,-0.001061916,-0.004259223,-0.004647458,-0.005523126,-0.003624726,-0.001184136,-0.002271131,0.001266274,-0.005641559,-0.003653167,-0.003005494,0.000907132
08-06-2015,-0.006495537,-0.002142021,-0.012902085,-0.011879538,-0.013167125,-0.000181338,0.002056566,0.023280815,-0.00140808,-0.014399338,,0.001089636,0.001337525,0.001460511,0.001725284,-0.002615282,-0.00219092,-0.001934365,0.000367708,-0.001837316,-0.000609355,-0.002156994
09-06-2015,0.000418327,-0.005351523,-0.001532776,-0.005767205,0.00190342,-0.017798691,-0.012034219,-0.006801504,-0.000561849,0.00503231,,-0.002034523,-0.001861599,-0.003290131,-0.00145107,-0.004035485,-0.003865197,0.002545789,-0.000963566,-0.001965501,-0.002483076,-0.002424224
10-06-2015,0.011970468,0.011258895,0.017310371,0.023722655,0.01446775,-0.002488127,-0.011248106,-0.001571533,-0.006176894,0.004802285,0.001336994,-0.002574771,-0.002696172,-0.004022088,-0.002379029,-0.000577959,-0.002102033,-0.003152522,0.001430797,-0.002178108,0.000503096,0.000056984
11-06-2015,0.001737043,0.002408422,0.00736102,0.005964217,0.005320357,0.016652157,0.008217529,-0.000474769,0.002575508,-0.003913878,0.014140156,0.004032973,0.004305635,0.006253074,0.003855448,0.005853874,0.005396752,-0.001337639,-0.000130901,0.001496017,0.001669185,0.002198442
12-06-2015,-0.007018875,-0.009070124,-0.014217423,-0.012099075,-0.011376051,0.001182151,0.013755562,0.005361933,-0.002161226,-0.006068591,-0.002053162,-0.000327114,-0.000104679,-0.000533891,-0.000907917,0.001684069,-0.000741338,0.001104984,0.000360874,0.001575814,-0.000897065,-0.000313642
15-06-2015,-0.004633206,-0.011026058,-0.017667224,-0.019072361,-0.017227459,-0.000945707,-0.015468052,-0.021589863,-0.004811353,0.001010265,-0.001170153,0.000450724,0.001359975,0.000658555,0.000040595,-0.002690729,-0.002337851,0.000629087,-0.002787615,-0.000923481,-0.002192221,-0.004222917
16-06-2015,0.005673679,-0.00006259,0.005074986,0.005360225,0.002698784,-0.006389377,-0.011047023,-0.030402916,-0.006681364,-0.000203327,-0.000537448,0.001151569,0.001804103,0.001728104,0.001252558,0.002029871,0.000590649,0.000122855,-0.002187847,-0.001705293,-0.001037889,-0.001919922
17-06-2015,0.001977731,-0.004413535,-0.010225955,-0.005994018,-0.005349382,-0.001910705,0.007017594,0.014506828,0.003021968,-0.001361323,0.010715548,0.000746051,0.00065437,0.000132209,0.001276299,0.000590652,0.000710116,0.001111948,0.000920277,0.000510918,0.001343651,0.000769885
18-06-2015,0.009853977,0.004082635,0.002680816,0.011077954,0.005395373,-0.011362942,-0.0022126,-0.041374883,0.003443932,0.002552908,-0.012686493,-0.001197848,-0.001888404,-0.003263675,-0.000303733,-0.000417292,0.000529155,0.002978057,0.003781459,0.002605627,0.001132303,-0.002839509
19-06-2015,-0.005317615,0.000383058,0.00247223,-0.005438036,0.006637294,0.009133375,0.002464495,-0.061372156,0.002484814,-0.007988145,0.012965968,0.003306197,0.003848948,0.005178748,0.002467689,0.002826702,0.001262083,0.000321366,0.000033158,0.001187212,0.001483831,0.002489581
22-06-2015,0.006076317,0.017024492,0.037346988,0.037372242,0.038001211,0.012509267,0.011898795,,0.003997938,0.009330448,0.002350998,-0.003482835,-0.004395257,-0.005693808,-0.003354104,-0.00447416,-0.001189384,0.001407953,0.003323733,0.000773018,0.001409991,0.002609274
23-06-2015,0.000635735,0.001346945,0.011748006,0.007133,0.003012646,0.018489959,0.009284757,,0.012590947,0.007706958,0.013124684,-0.001751158,-0.002135843,-0.002763215,-0.001724427,0.003345247,0.001071064,-0.002281755,-0.002134153,0.00094425,-0.000519553,0.006561483
24-06-2015,-0.007380526,0.00145179,-0.002440853,-0.006194564,-0.007093726,0.002812554,0.002612791,0.019458065,0.002078369,0.002854042,0.000437075,0.001773041,0.00212634,0.002931029,0.00137471,-0.000254889,0.000055958,0.000057401,0.000057567,0.001290223,-0.000567637,-0.000611678
25-06-2015,-0.002977995,-0.005417288,-0.000721717,0.000163003,-0.001193091,-0.004641282,-0.009503887,-0.036223077,-0.000225388,-0.003351317,-0.009550683,-0.000893793,-0.000708278,-0.001171381,-0.000841849,-0.000678673,-0.000582799,-0.001424941,-0.00077036,-0.001340319,-0.000861033,-0.000514941
26-06-2015,-0.000390123,-0.007981449,0.003457128,0.001680778,0.005634762,-0.003146283,-0.017911031,-0.081952699,0.002490828,-0.006019761,-0.015534809,-0.003622948,-0.003773248,-0.005123315,-0.003608699,-0.000921825,-0.001979092,-0.000872992,-0.002064306,-0.00227465,-0.001820174,0.001568852
29-06-2015,-0.021086922,-0.019922628,-0.038145463,-0.036258109,-0.046656112,-0.02921604,-0.026483735,-0.033925488,-0.014344642,-0.021704545,-0.022502366,0.004720225,0.007295414,0.006099561,0.004820535,0.001578018,-0.000378638,-0.000024954,-0.004890533,-0.000924955,-0.004420507,-0.00753556
30-06-2015,0.002654858,-0.015143203,-0.016484811,-0.012550458,-0.007806398,0.006235136,0.010841401,0.064988731,0.006631719,0.004350725,0.006712888,0.000317576,-0.000180079,0.000608695,0.000896523,0.001584959,0.001674946,-0.000167761,-0.000097273,0.000424534,0.000391186,-0.000412021
01-07-2015,0.006912186,0.013345647,0.019226531,0.021291199,0.013099214,0.004614325,,-0.050430006,0.011356541,,0.01032459,-0.003205239,-0.004317384,-0.003955324,-0.00366206,-0.002581786,-0.000943069,-0.000574206,0.000995365,-0.000505698,0.002115767,0.001497471
02-07-2015,-0.000308122,0.003305374,-0.00980175,-0.007284641,-0.005984051,0.009457666,,-0.034693027,0.004489666,,0.015141874,0.001639052,0.001731092,0.002108587,0.00152326,-0.002260033,-0.002609625,-0.003158474,0.000882969,0.001511415,0.000420216,0.001050508
03-07-2015,,-0.006762912,-0.005669991,-0.003697132,-0.006159215,0.000842135,-0.008337198,-0.055576528,-0.001386601,0.003028612,-0.011047949,0,,,,0.003562096,0.003160855,0.000014613,-0.000111877,,,-0.000233449
06-07-2015,,-0.007636382,-0.020312135,-0.015286629,-0.022486982,-0.021041362,-0.032276631,0.02856953,-0.024280112,-0.006067796,-0.011494424,0.004345688,,,,-0.000516125,-0.000978985,0.00126985,-0.002775147,,,-0.002688438
07-07-2015,0.006062523,-0.015958216,-0.022950328,-0.019831497,-0.018587059,0.013064074,-0.010394905,-0.017798904,-0.006663076,0.002117184,0.019251858,0.001534259,0.002298098,0.002744507,0.000869192,0.007728325,0.005654343,-0.001741761,-0.004288867,0.000011412,-0.001896934,-0.000315723
08-07-2015,-0.016792949,0.009052203,0.007438646,0.00658327,0.00811506,-0.03185922,-0.060182883,-0.069836987,-0.011872443,-0.014632155,-0.020251262,0.00101527,0.001742464,0.001539515,0.001004693,-0.004354957,0.000204392,0.001116078,-0.000241004,-0.0014313,-0.001308873,-0.005858927
09-07-2015,0.002259645,0.013912052,0.025160327,0.022914296,0.026126662,0.005953574,0.036582743,0.062075272,0.005736882,-0.009311841,0.000264704,-0.003793681,-0.004848746,-0.006502959,-0.002733713,-0.000601649,-0.000809722,-0.001097977,0.001208225,0.000042082,0.000904934,0.002247537
10-07-2015,0.012262959,0.013844043,0.030198076,0.0286161,0.030330024,-0.003818315,0.020631611,0.052217019,0.001655589,0.009242452,0.003842562,-0.004342935,-0.005637611,-0.006984204,-0.003401028,-0.006114992,-0.004337045,0.001927965,0.004217513,0.000066965,0.001205306,0.003117283
13-07-2015,0.011005278,0.009629246,0.019196301,0.014802895,0.016900444,0.015547999,0.012877111,0.025306789,0.014831593,0.008440402,-0.003441434,0.000066991,-0.000380461,-0.000023506,0.000162458,0.00383198,0.001418143,-0.00023697,-0.000471384,0.000792879,0.001510606,0.006518905
14-07-2015,0.004443343,0.002342182,0.006853077,0.002827671,0.003033473,0.014604794,-0.004095752,-0.023946478,-0.001111448,0.004543368,0.018865283,0.00133928,0.001535226,0.000971125,0.00210449,0.001733051,0.001436192,-0.000576328,0.000233283,-0.000010031,0.000450934,0.001739152
15-07-2015,-0.000735233,0,0.002930642,0.001974276,0.006851403,0.003818979,-0.002596826,-0.035996366,0.006621291,0.004297778,0.010491259,0.002082062,0.002646646,0.002720388,0.001720866,0.004190184,0.003661208,0.000583973,0.000451141,0.000354018,0.001147461,0.002187121
16-07-2015,0.007982669,0.006302511,0.014605806,0.015230498,0.015311312,0.006662397,0.004262177,0.007684503,0.007200569,0.004681338,0.005905288,-0.000033381,-0.000270035,0.000265389,-0.000096088,0.002076041,0.000473125,0.000327988,0.000139549,0.000797521,-0.000018013,0.003423325
17-07-2015,0.001105641,-0.003149242,0.000564129,-0.003705833,-0.002600985,0.002462969,0.009984256,0.037835571,-0.005330554,-0.006008069,0.000088362,0.000381029,0.000431074,0.00118948,0.000470237,0.003921584,0.003254792,0.00065357,-0.001361852,0.00059269,-0.002410632,0.003552411
20-07-2015,0.000770872,0.002006817,0.003525904,0.00532272,0.006546071,,-0.000411648,0.002191983,-0.001677068,-0.014950539,0.002955536,-0.001224856,-0.001421828,-0.002079591,-0.000616916,0.000638049,0.001871445,0.000163846,-0.00030841,-0.000448375,-0.001252695,0.000903496
21-07-2015,-0.004270764,-0.002894285,-0.007009452,-0.011218377,-0.008472896,,0.005167534,0.001297045,0.004960402,-0.003424096,0.00347985,0.00119685,0.001691747,0.001791126,0.001299125,-0.003003756,-0.001655004,0.000179784,-0.000665294,0.000549466,-0.002775969,-0.00183013
22-07-2015,-0.002390537,-0.015142727,-0.004710907,-0.007275992,0.002240345,-0.011984995,-0.009988857,-0.002126594,-0.009107298,-0.004819528,-0.016278725,0.000405118,0.00101746,0.001200092,0.00050504,0.003914612,0.001707432,0.001240251,-0.003444527,-0.000934815,-0.004057095,0.000251012
23-07-2015,-0.00569221,-0.001851025,0.000820115,-0.000743289,-0.003698829,0.00437429,0.004586694,0.022277404,0.000164657,-0.002922394,-0.004334378,0.001491959,0.002258372,0.002854167,0.000630942,-0.002604778,0.00039608,-0.000495083,0.000333064,-0.001010928,-0.000661594,-0.002852084
24-07-2015,-0.01076102,-0.011364085,-0.005792546,-0.014406476,-0.01165666,-0.006763312,-0.010700839,-0.017688655,-0.009297007,-0.005562441,-0.004335101,-0.000152268,0.00061332,-0.000745808,-0.00037347,0.003844834,0.002935059,-0.00124781,-0.001331257,-0.001272019,-0.001312344,-0.000087778
27-07-2015,-0.00579175,-0.011414773,-0.025992554,-0.025983603,-0.014598539,-0.0095089,-0.031390719,-0.089502992,-0.003500813,-0.013117299,0.004263546,0.000951495,0.002223668,0.001036988,0.001230912,-0.001511053,-0.000137382,-0.000551531,-0.001442298,-0.002621005,-0.003770406,-0.002999257
28-07-2015,0.012310022,0.007679735,0.010039539,0.010572151,0.009554583,-0.001042799,0.006221582,-0.002002669,0.00014223,0.005412651,-0.000930864,-0.000514777,-0.00095576,-0.001056417,0.00007058,0.000674471,0.000016015,0.001064585,-0.000441821,-0.000138651,0.001353865,0.000896091
29-07-2015,0.007292111,0.011484791,0.00802825,0.003389658,0.002706866,-0.001278802,0.00470286,0.030820876,-0.000726074,0.01581757,0.00704304,-0.000590992,-0.001116995,-0.001279292,-0.000973437,0.000059842,-0.000866012,0.000662623,0.002838856,0.001244281,0.004038493,0.00057133
30-07-2015,0.000028455,0.005694808,0.005759238,0.004032228,-0.010182036,0.010773699,-0.004946116,-0.029687984,-0.009165262,0.005646254,0.008033917,0.000747752,0.000528018,0.001590119,0.000080736,0.003934192,0.002946179,-0.001032634,0.000237595,0.001090938,0.002691367,0.001924453
31-07-2015,-0.002274201,0.004101718,0.007145828,0.004594502,0.001082808,0.003036389,0.005629488,0.000338045,0.00549741,0.005938068,0.00521451,0.002467457,0.002767529,0.002626511,0.002907177,-0.000193406,0.001227713,0.000383198,0.002263191,0.001491308,0.000193693,-0.001618538
03-08-2015,-0.002760671,-0.001144573,0.007431087,0.011843123,0.007591387,-0.001805348,-0.009169098,0.003280175,-0.010731412,,-0.003483764,0.00206752,0.002844258,0.003330429,0.001111259,0.002041237,0.000128946,-0.000588047,-0.001871792,0.000864922,-0.000950665,0.00142501
04-08-2015,-0.002252253,-0.000306538,-0.001637893,0.001078613,-0.010296124,-0.001351402,-0.000217135,0.030583298,0.009661959,,0.003261953,-0.002787909,-0.002961769,-0.003458297,-0.003150941,-0.000382608,-0.000294879,0.002584964,-0.000683547,-0.001210951,-0.00046052,-0.000828294
05-08-2015,0.003109829,0.009798441,0.016411478,0.015609802,0.011502579,0.004555803,0.004416989,-0.020796495,0.000872405,0.000823618,-0.004207756,-0.002242797,-0.002631166,-0.003664743,-0.001533758,-0.003563775,-0.005053315,-0.000857908,-0.001600004,-0.001391195,-0.000169719,0.001492411
06-08-2015,-0.007783182,-0.000788177,-0.000889416,-0.004409733,-0.002298841,0.002440981,-0.005681406,-0.009105437,-0.00814736,-0.006716296,-0.011321207,0.00107717,0.001845836,0.001204946,0.001720272,-0.000496995,0.001349009,-0.001793727,-0.002071404,-0.001781382,-0.003072031,-0.002367386
07-08-2015,-0.002879028,-0.004247874,-0.007221546,-0.008170464,-0.006722624,0.002905122,0.007242956,0.019406744,-0.001521056,-0.007190208,-0.024416996,0.001745855,0.002781146,0.003257736,0.001108285,0.001963969,0.002287507,0.000273604,-0.002197631,-0.000303528,-0.003429219,-0.001547264
10-08-2015,0.012726901,0.00263551,0.007856924,0.009867756,0.011872135,0.004051218,-0.001277673,0.044410586,-0.003518218,0.011379697,0.006259527,-0.002308074,-0.002804669,-0.004120485,-0.001385548,-0.001601046,-0.000910838,0.001558253,0.000539403,-0.000642609,-0.000317325,-0.000206736
