"","bloack","america","europe","asia","oceania","commodities","bonds","all_indices"
"229",229,4.14469789129351,4.29844642283242,4.35628727663363,0.956395239244278,2.68517283115336,1.62561328557796,20.0859112192714
"230",230,4.08549178911685,4.11513078966686,4.35724245990026,0.968558861275016,2.63047986727848,1.61229117627192,19.853768658161
"231",231,4.09028246282743,4.45167767063777,4.15205388384432,0.919977392483083,2.71123092633819,1.63589060716372,19.9139146743669
"232",232,3.99683663198485,4.30247164802116,4.20208650104991,0.929928321474725,2.81092157188665,1.58762907793055,19.6826054055921
"233",233,4.02557008025292,4.58391502269937,4.40264984451443,0.96094177763778,2.71361545066686,1.6182167424922,20.3373427168985
"234",234,3.95802445385417,4.57103127127602,4.40973594804348,0.922227056963431,2.72428674556203,1.70952219819412,20.2591967712535
"235",235,4.01973801457796,4.59777659055305,4.42174468454306,0.959264987675783,2.5405306001664,1.73574844333273,20.3594363693115
"236",236,4.06718417976815,4.39196176995465,4.39497873903331,0.991446236041936,2.41373143911601,1.68309775323139,20.0533451209865
"237",237,3.8678160495236,4.24641505049458,4.33093821050008,0.98575554133165,2.61041862493466,1.6702302007253,19.7146523946475
"238",238,3.84269975081973,4.13193862828319,3.8978600658903,0.934262724030894,2.75702376936227,1.70516759138532,18.9873177540351
"239",239,3.66490560019949,3.8411442170748,3.83830267893495,0.857667232143956,2.58388542051827,1.60065600618613,18.4244847923787
"240",240,3.63962821532239,3.79403883522491,3.82767157451094,0.906487420847203,2.40969034408477,1.6458824026588,18.454045309584
"241",241,3.66095481529005,3.5801605460008,3.56518133662854,0.911539125310424,2.39368954390774,1.63398109388869,17.9016061336763
"242",242,3.64194376326538,3.77655137235258,3.56820285448493,0.88851289418553,2.34624243855579,1.61126860517673,18.1448636876936
"243",243,3.70462709092573,3.6408476689403,3.53616441767378,0.88481871349765,2.48717634589411,1.572271012778,18.1219936154447
"244",244,3.6359976137785,3.68086136376499,3.46166595919569,0.877873678787157,2.65035893370035,1.53301005365672,17.8794143403333
"245",245,3.84680709484472,3.63427720925287,3.48714185981797,0.900610184307641,2.66031441867546,1.49029154036542,17.9816302066885
"246",246,3.782183435776,3.67824695226639,3.68587846168408,0.885951957624546,2.51128255283125,1.49742876994396,18.5049046899447
"247",247,3.7458199590988,3.91457882187306,4.03776444095106,1.01203504936514,2.51822224113809,1.68856387944043,19.3523674399887
"248",248,3.91963082994065,4.15775314379152,4.07980722775745,0.987294509522512,2.70042151515834,1.67212448780195,19.8455476354453
"249",249,4.05198766773781,4.6122761003713,4.51499026739604,1.00975768211159,2.78246078030857,1.68873865041074,20.7891997666954
"250",250,3.72658453796344,4.27518893004897,4.4535260144257,1.01402787157959,2.61556336518094,1.78101416244707,20.1305205211622
"251",251,3.54436182672526,4.27798415707619,4.57912979758763,1.0165890308856,2.60576206809307,1.73213701969469,20.1749195821943
"252",252,3.44618513841821,4.07608190450273,4.13495094005419,0.928852546336628,2.54503721725042,1.66874823546819,19.0320038437336
"253",253,3.22429468564476,4.03147332806392,4.0181626869145,0.854887803500394,2.55496950311905,1.6061085205072,18.72928626086
"254",254,3.40709082625624,4.00625177941309,4.06059904674468,0.886403978327598,2.56455730517954,1.62278983988698,18.7976926780322
"255",255,3.42087405183563,4.00614926456705,4.07100610201913,0.766732392296342,2.47914105104825,1.57414699506969,18.3811762641052
"256",256,3.36118147656706,3.98026813529634,4.01964904905891,0.713721015540637,2.3673455432077,1.63632747353866,18.0996293114325
"257",257,3.4030941308418,3.97684891990213,4.15994435369343,0.851608893891767,2.3585047252542,1.66458016192817,18.2425406759293
"258",258,3.76707515138693,3.99514320352651,4.09730037304431,0.922388674787472,2.30535489929639,1.63216517522606,18.7420769893034
"259",259,3.65859264218353,4.00741001072589,3.83756056824151,0.948136637406811,2.17567100441749,1.60133502080322,18.2905550142068
"260",260,3.53960573981508,4.06891981035198,4.02316213227203,1.02101660825308,2.11472006567713,1.72466983628759,18.6215503514511
"261",261,3.55912422968765,4.3034767153734,4.08647683112572,1.07006908445743,2.17885002937407,1.82275138800361,19.0843868724399
"262",262,3.54659416970666,4.36194422205981,4.14684651272111,1.0658610088134,2.17102258641103,1.84568133723388,19.0877900317355
"263",263,3.5649567732382,4.38795989702089,4.19772748895306,1.13326505531866,2.25585618153076,1.80044980909871,19.4302107205271
"264",264,3.61208736671645,4.27125678746985,4.18454115585249,1.13446164825048,2.28995679314523,1.74230166064235,19.4502336164382
"265",265,3.5749965418252,4.10254767495878,4.05176539921924,1.09835856590647,2.21296895351222,1.68040825360999,18.7963646781368
"266",266,3.62201933075517,4.1948384761681,4.04174529945157,1.03480954586604,2.27284538082621,1.66737001248716,18.9847766112309
"267",267,3.70568275236456,4.02476785700953,4.17223077812041,0.927601407415237,2.49536984063648,1.73199972511688,19.5653293687766
"268",268,3.57629893474489,3.83937586375143,3.95492307974783,0.874080503850754,2.40457248956711,1.64095838824278,18.7723427784098
"269",269,3.41320611184758,3.14647931308494,3.50789047029622,0.79875572070631,2.14523165008474,1.34854173538523,16.5599228316531
"270",270,3.38686399934823,2.85510263222842,3.10264237277889,0.80598664996301,2.02438135491912,1.2395437819765,15.7217654939994
"271",271,3.2974518332478,2.78411324993851,3.1838180344762,0.820185360782214,2.10307867042311,1.26709360312461,15.7542154896311
"272",272,3.1845759503783,2.87603487151586,3.11874046326836,0.894205674399735,2.04519650253832,1.16961863572448,15.1621156812664
"273",273,3.37808841438122,2.74936111626551,2.8825885095189,0.869758139777929,2.01480528119382,1.15331034585764,14.7671094502453
"274",274,3.3394846007272,2.74377338704626,2.8230089350312,0.855865098164033,1.99072429560776,1.1743721616588,14.6077037027166
"275",275,3.08896304059691,2.69765466262789,2.76778360045504,0.848607639378692,1.8841579136517,1.0949430225067,13.9239066017555
"276",276,3.08839176154406,2.65209824911851,2.77599290449783,0.865528710896874,1.90718190744839,1.11816793283154,13.8853778648584
"277",277,3.08261389414435,2.77189629442722,2.80030521182062,0.909508049507259,1.94541305031499,1.10976260956964,13.9538793264814
"278",278,2.92248238531002,2.86678368974175,2.8892728881646,0.934869670709087,2.00095118983752,1.1247746025188,13.9793400925843
"279",279,2.95806674583083,2.84590733432009,2.80991308449789,0.915639211385586,1.96874549745689,1.0970063132798,13.5966709812668
"280",280,2.98555123613757,2.83661798657775,3.00684238471492,0.822328152365896,1.99728731137446,1.25430154513684,14.1160237177049
"281",281,2.85657444146168,3.09016925734278,3.28536847176732,0.836641789989071,2.06455538556852,1.4883734437027,14.8593452601125
"282",282,2.79890016851811,3.04577680564254,3.26400381171121,0.905280549862245,2.14179071932711,1.53822477033038,14.9469962426772
"283",283,3.02501173376188,3.19352667399653,3.39360286358504,0.901307248058235,2.05874145884756,1.58880912149214,15.8511963928385
"284",284,3.14825104953272,3.27209793745688,3.44281136534687,0.806631456479563,2.13674579009466,1.61246181835664,16.0542335017654
"285",285,3.10788075820166,3.44226427738694,3.58078136014871,0.809562941342149,2.20773639885075,1.79750453244963,16.6225246476544
"286",286,3.41756997827176,3.68547290112645,3.80707657333589,0.800268850333198,2.29420555020171,1.77827555423102,17.6115228828063
"287",287,3.57955191168338,3.7504467009124,3.86260825439173,0.778584233101403,2.14394395880889,1.7284810831264,17.5739099421833
"288",288,3.63867930679937,4.02295897027077,3.68698976639178,0.724298555563257,2.15367424798842,1.66411199748867,17.7131044237891
"289",289,3.49033780689966,4.01402607478469,3.70575514847111,0.764518102385504,2.02448424894047,1.50281191393918,17.0713590254559
"290",290,3.6575329190736,3.88452697093922,3.82856021681518,0.725458377665857,1.93299784940213,1.44703640615408,16.8121735890494
"291",291,3.54374856927172,3.80256864884677,3.88367332211319,0.736312936896071,1.96794929638752,1.45532712582738,16.7181685094763
"292",292,3.47358328359409,3.93283159370924,3.92075372184816,0.789263585278161,2.10442827834962,1.45760145287636,16.8491855792363
"293",293,3.80205416324999,4.19846059272637,4.06210093749187,0.874185333942311,2.25060049616851,1.48414705290518,18.228411134225
"294",294,3.9119411929923,4.27573555807056,4.1356634536759,0.88114915442513,2.31146004048152,1.68609211823634,18.5395830367125
"295",295,3.87905513574875,4.44301762239392,4.08251289604538,0.95456424084564,2.35400970904047,1.62451577551121,18.8387328921189
"296",296,3.93069043736571,4.50475905052776,4.08701029375798,0.97271057164908,2.29417660101194,1.70362439504505,18.9299545400795
"297",297,3.85066654505016,3.96058637119306,4.03643675664908,0.967976481580386,2.45693327728681,1.55988482951402,18.432563885598
"298",298,3.85830890897436,3.88620381274308,4.13992351720223,1.02583562098673,2.50363781210398,1.54239397226094,18.6115293179741
"299",299,3.8231801437485,3.88971811658607,4.35204402921475,1.0039414146399,2.54869417071919,1.56131365384181,18.996313938638
"300",300,3.84876117934911,3.75780428048841,4.16898880203319,0.99425774813545,2.47428823096398,1.43403513153726,18.7391138809381
"301",301,3.63198702889361,3.56612566231264,4.28760228872183,0.95669123447362,2.44519750560772,1.44565153502631,18.1039878056662
"302",302,3.6203733164363,3.60623237700242,4.44246910187834,0.961200453892056,2.15855453692595,1.46378665772755,17.8720589888918
"303",303,3.58579823880169,3.53873561779622,4.3263546553044,0.948927498679921,2.24481050893252,1.49486399767909,17.3789107639449
"304",304,3.60787663655563,3.47529963155954,4.34443206270546,0.938671911516192,2.13347441625985,1.5065081201983,17.3653787392132
"305",305,3.86648963019486,3.81545426113976,4.41566892709017,0.912491221609593,2.1482764631789,1.56645490186981,18.2771360667772
"306",306,3.7661066153191,4.00904927932947,4.32552564676638,0.906777930365997,2.19039089509868,1.63225720490798,18.3401480931685
"307",307,3.59217225649403,3.94019340818447,4.24893901338622,0.872268532809285,2.10083125776657,1.58961673992605,18.023035147348
"308",308,3.41538873949726,3.89673079049092,4.31622673283727,0.879323120674684,2.1405197140924,1.69735670593609,17.9371822148518
"309",309,3.19496956208098,3.30098595030931,4.00607248560591,0.893096090597032,2.15498454941645,1.66279050557864,16.4438274693728
"310",310,2.98029231675787,3.20556753167362,3.26910414451077,0.755080662374981,2.21435002294188,1.23607559811861,14.705664013646
"311",311,2.91954059640423,3.08056357085756,3.39926758962131,0.746020011849036,2.16632734381526,1.12428231982543,14.6932982933898
"312",312,2.83403112404048,2.96344375562839,2.91082731969665,0.721537852028547,2.31799854244379,1.05060917411311,13.9567200928864
"313",313,2.76140762630998,2.98430066897402,2.93643510289705,0.701628636297458,2.34054553554976,1.04546091949245,13.8242868879717
"314",314,2.83592618866451,2.88516226390284,2.86329247791373,0.667439082218724,2.34438740188692,1.00002116336286,13.7693516411429
"315",315,2.86130869565231,2.91993820705274,2.78418552488589,0.664384322351807,2.43587460877355,1.01426885990843,13.931901471797
"316",316,2.93193459670772,2.87786668089405,2.84448654365587,0.692023141548901,2.48930608528684,1.0106781753461,14.0235511916216
"317",317,3.21489009973549,3.26263787521747,2.72423050812174,0.671477408123793,2.57827381177895,0.954703528723553,14.6033546611596
"318",318,3.42673342760552,3.36222698081105,3.04886801785712,0.762105144665174,2.57594498862456,1.21094937089144,16.1499191808503
"319",319,3.60901091132738,3.75367677525068,3.04127001337856,0.754370230266968,2.6422399530023,1.21284048815737,16.5309995718063
"320",320,3.34511075751951,4.19395655089034,3.71343726181038,0.815234867737448,2.49741136538558,1.25657866482913,17.6302274870747
"321",321,3.57903037830098,4.36716760382186,3.72761953519336,0.836632130619572,2.46375590053712,1.36564228514736,18.1297446845795
"322",322,3.39590599589349,4.57918112145053,3.70432289645554,0.86159501773958,2.40115691700402,1.37634203148922,18.0718148184807
"323",323,3.2975918739943,4.33650175125115,3.77162584854009,0.846364409377985,2.40933703102383,1.40932654938404,17.8632632763606
"324",324,3.15317409835855,4.29264006549239,3.71909312998193,0.728859184318726,2.16690187557818,1.33205948649095,17.1627168561636
"325",325,3.0831697778636,4.17227140944354,3.9688164049375,0.692553299334606,2.27153421539764,1.41586130848908,17.5472523056175
"326",326,3.2357366029562,4.06934640205349,3.94769940612609,0.626415004049442,2.23713402883419,1.30024977715877,17.1972242195491
"327",327,3.25775729438944,4.07184647884536,4.01460554353621,0.623181258250179,2.16714581509247,1.36049792943943,17.3171558660274
"328",328,3.37130661774037,4.01534725940989,3.97168277342612,0.658254897815882,2.24233629905233,1.41558904874666,17.5196277087372
"329",329,3.43397131168625,3.8729380541249,3.69069632698456,0.699010778737824,2.19791339110412,1.29944948611537,16.9469384611927
"330",330,3.37758330684264,3.60523400462021,3.6509770207616,0.646939875788567,2.23284694904326,1.22400910205139,16.411402573623
"331",331,3.39771286397413,3.249514025279,3.03109173668295,0.589096592507178,2.18663898798855,0.860130997285388,14.6056681603011
"332",332,3.45193359778022,3.07962402063596,3.01364714748865,0.743485501027875,2.50629418837226,0.859981995213143,14.7129812166299
"333",333,3.36089794595349,3.05629294126005,2.83793037634963,0.728515526693419,2.48466966302202,0.915695242288478,14.4527658963991
"334",334,3.34684034061897,2.5458915316946,2.74178482119132,0.682314800755367,2.1911381637248,0.79570524646062,13.4162785779105
"335",335,3.34211837680738,2.55268653903857,2.81420246622835,0.676939069382949,2.15402254384258,0.777293437009942,13.3582502628345
"336",336,3.35880064600006,2.45980429728134,2.77714968484756,0.687126372760181,2.24125913362573,0.796013110720213,13.3906048415614
"337",337,3.37808157342418,2.41909424751959,2.81732611702647,0.685824921117844,2.23334252989206,0.784002626401217,13.3785761854824
"338",338,3.37659991153079,2.33836617820859,2.76371949182556,0.68194581742904,2.26955577975117,0.783971743243377,13.152052896287
"339",339,3.33415282644847,2.39625057120514,2.97126690823936,0.756506440827342,2.20648953852204,0.828469706585763,13.5076077522815
"340",340,3.32256939624922,2.47870448155705,3.00766043446173,0.710089046962042,2.20559013043283,0.819586909483972,13.6015770345803
"341",341,3.68329690239238,2.44727588000407,3.06932071203953,0.774645366217407,2.0599630026521,0.892905485795888,14.0500374439911
"342",342,3.72365200306478,3.07938426170074,3.29144559548863,0.89644557441424,2.29913088854765,1.17560148868377,15.9897179766442
"343",343,3.6927661495312,3.20521825439469,3.12964744072496,0.956892861166833,2.35108973611213,1.21624801147268,16.0779960403213
"344",344,3.79695270068529,3.29529090788867,3.10529598458833,1.00801414501116,2.18596571488979,1.09953942047749,16.0308900523877
"345",345,3.60207647439224,3.52345640463038,3.20955285605171,0.965533336032896,2.02291972556744,1.15168620541061,15.7852778222235
"346",346,3.8055170030576,4.22537127874941,3.21278013339857,0.931360901794411,2.09580644488634,1.26815507539333,16.8077856082104
"347",347,3.76576515324718,3.78421862019475,3.02403672255501,0.926208796473751,2.0792268952233,1.20519406890171,16.099892848123
"348",348,3.67781382206066,3.61338648849093,3.06165594711095,0.986631229427037,1.96583541523634,1.24859724069567,15.8687906741633
"349",349,3.68505150998133,3.48230175668164,3.02188020975698,0.970160547550018,2.08754801126644,1.30306739419581,15.6245708462196
"350",350,3.61367982981947,3.53860615166621,3.10577502684312,0.998136115428294,2.1887087224662,1.3102830739711,15.5937162371769
"351",351,3.6188024966813,3.29977571458358,3.13260456738154,0.949025101630423,2.14255128961964,1.26254340361621,15.552009749004
"352",352,3.54795404200002,3.28859374091247,3.22854315459973,0.860610068225256,2.17655895319277,1.2885939642478,15.7023321889905
"353",353,3.55502720956296,3.31745980577493,3.39527535392539,0.881354874166876,2.21161342636752,1.3426423786056,16.0333838940868
"354",354,3.57788662197161,3.27179897868717,3.62953389143961,0.912434206756222,2.2216108461756,1.43142102766321,16.3649776203536
"355",355,3.36383212748872,3.12887952712977,3.8194440226129,0.812818600995272,2.17287421478435,1.27659015466387,16.0778712661122
"356",356,3.86936860634414,2.30691450450308,3.33392792745356,0.691575250799277,2.10957382312971,0.969888933105719,14.5720247494719
"357",357,3.83929723417805,2.38641793841881,3.39929721065076,0.679561854367145,2.05671256286813,0.999430224595248,14.8752812172242
"358",358,3.83192996502199,2.39645160789438,3.4451938255452,0.694870012097568,1.96216214204016,0.986234974981239,14.7745228489532
"359",359,3.90603203425072,2.39166723682071,3.43466747010641,0.704387521992816,2.07115296522364,1.00194552486372,14.9022345109471
"360",360,3.99249234165654,2.43098021371158,3.36311984784107,0.765429530177633,2.08535650205607,1.01414666049064,15.1518493441975
"361",361,3.92050994992827,2.44449748382146,3.17393592423154,0.766321928368348,2.09949194980787,1.04019854094801,14.9766758730315
"362",362,3.84044213645562,2.324321319532,3.03239786166514,0.791254475932973,2.05560990557199,1.03127131214254,14.5539333838543
"363",363,3.85162211310165,2.2630434091192,2.98880967157178,0.865907071481295,2.14986447281242,1.10007520452619,14.7474421061258
"364",364,3.68715400984098,2.81823984186175,3.01982057086019,0.964493915203184,2.07223834019685,1.29998015726601,15.4593992689439
"365",365,3.73118770765162,2.72846238329918,3.10300068535096,0.991130918586883,1.96266704139945,1.21471929025091,15.180850883184
"366",366,3.69275475331937,2.81300250716933,2.99439263724582,0.919554176556201,1.98799347126286,1.39059512220976,15.0731145409338
"367",367,3.67530660720511,2.90366254969807,2.90890620649275,0.903906279472825,1.96430107100995,1.45001990198706,14.976635537063
"368",368,3.53033780494337,2.90505399840694,2.95884986586154,0.867344496114644,2.00493155346864,1.40731613492789,14.9032912782569
"369",369,3.71350749891539,3.06062861883643,3.06847386747295,0.864466500785831,1.96973110462453,1.41765602843607,15.4221896752444
"370",370,3.91511294869143,3.13670787531354,3.20776053093952,0.849150935575989,2.03005160230813,1.47156442697604,16.0643899210982
"371",371,4.06172670417944,3.21820516050813,3.404053998673,0.788616506447523,2.03416603064751,1.57485105223368,16.6881171292696
"372",372,4.10423117511023,3.83719474503208,3.83501358358314,0.761730260878779,2.06529875425087,1.6831254410017,18.3000208542691
"373",373,4.04347899565899,3.93748537334059,3.71619482622588,0.671107087920555,2.12370594443356,1.79812608041143,17.9231064583143
"374",374,4.10479364856756,4.19508414113305,3.89672938993431,0.742453568964913,2.00240336047194,1.72223183301359,18.6421024629939
"375",375,3.98608434601486,4.18462912310387,3.90010124003439,0.663451740813834,2.03631166074897,1.63281917640946,18.695032207369
"376",376,3.91971642253708,4.3449979264919,3.86744991813585,0.766137837331211,1.9484688059569,1.6840226455465,18.6505818538075
"377",377,3.72511853685547,4.30183192122595,3.69641071843481,0.785940323194523,1.99624839872021,1.80022860544954,18.3271981917182
"378",378,3.5446757650758,4.25804823553338,3.64396533679084,0.825888119363939,2.0025869464786,1.81610754468771,17.7552296359395
"379",379,3.78289915606355,4.04360252243872,3.69140763548639,0.803522611418484,1.94471574267932,1.7909893220573,17.8966933490207
"380",380,3.84778973896451,3.76622814813156,3.80603639505498,0.856895366583092,1.90469858586704,1.7621051346897,17.6972818144725
"381",381,4.05595193158247,3.59778576080766,3.62418057224033,0.816715636222981,1.96554592860522,1.67825139001911,17.1541224786998
"382",382,4.14102223087683,3.52035418040905,3.64575581637916,0.806799061111737,2.08487259094249,1.6266285973951,17.0631738675361
"383",383,4.14729448478264,3.5002377779741,3.54541910833073,0.809207137459016,2.1413574626956,1.59264419729059,16.9375509665345
"384",384,4.26367258642429,3.48204172603763,3.54031115625279,0.780966919407911,2.18184466553193,1.55981678887111,17.1531050075857
"385",385,4.34512400918711,3.51744152521957,3.57775930819425,0.777085370158933,2.1357699023857,1.5700687538624,17.1215157659793
"386",386,4.27722406320465,3.45561183736599,3.61516502276698,0.772393443702353,2.02853030358586,1.51642163516848,16.9447162520636
"387",387,4.28247156074496,3.46319098184574,3.60877613926502,0.735975098913912,2.0875896957433,1.45913347724211,16.7122079332623
"388",388,4.35597253250874,3.39430192153188,3.35307387436364,0.718811725155501,2.15312511438393,1.45071943882778,16.4747728257522
"389",389,3.87607009801974,3.24155858990987,3.49462186691587,0.675610119986485,2.13449699902,1.43677675649553,15.7710550341775
"390",390,3.57016993928588,2.90246166872478,2.7765246911349,0.833572944375164,1.96178098666982,1.30391320934488,14.5078367589384
"391",391,3.38397118351279,2.58816590958543,2.81988480250592,0.83118013575167,1.97353020109188,1.32765337261514,14.1457968857595
"392",392,3.09465881998002,2.41373574683873,2.83327909765046,0.777833308501076,2.02988582488924,1.32749419882871,13.4998716484301
"393",393,3.14145626091375,2.24043559485816,2.9801734007996,0.738381838971579,1.9826075042847,1.17487998529375,13.0754639517458
"394",394,3.23381079178352,2.23394231190792,2.86315697999116,0.70330932776386,2.0481218832808,1.10038771899364,13.069377895822
"395",395,3.4206207360319,2.38497837298454,3.04891027288227,0.714785593745535,2.05812518916137,1.07270578525721,13.6487913282621
"396",396,3.16390714937517,2.58120048142776,3.09960871563722,0.755913390952524,2.05496920813394,0.985992803250606,13.7944359064282
"397",397,3.08216090950601,2.57648919429446,3.06358816800187,0.764252799293517,1.92131807877625,0.95853760293592,13.5904429138154
"398",398,3.14861894633253,2.61924159639204,3.15219939665902,0.737141852757421,2.02217007108045,0.967419589813153,13.6433773885181
"399",399,3.2970183716538,2.6345314344818,3.20171625583037,0.758745255036477,1.89140612452847,0.996595179360461,13.8008999738313
"400",400,3.28551002785806,2.67684740169591,3.19546927849948,0.751292660803239,1.82656618361281,1.02604838983027,13.7861185396228
"401",401,3.30208731673927,2.85118426452851,3.08736081054326,0.773944732153689,1.81768254057909,1.06273564948498,14.1727876647459
"402",402,3.1044519590975,2.83497178266443,2.98198156299175,0.818443984235415,1.74958413641147,1.20686889849414,14.1209289129839
"403",403,3.02962130441399,2.87276545233533,3.02475926161492,0.868536881166064,1.90425620903607,1.29042702161193,14.5228584077451
"404",404,3.1638142454647,2.67776989691407,3.10440671136258,0.802541117272492,1.95045553914119,1.40207613611279,14.6132224733575
"405",405,3.36752809267818,2.64733229701041,3.2514404868068,0.793874890074637,2.04692635914497,1.52189226497302,15.0796983151996
"406",406,3.45834524589552,2.6791681766388,3.40140190686652,0.834308344756804,2.021481005145,1.58930787301518,15.369186602604
"407",407,3.52930841385033,3.05929723803152,3.54186803829921,0.785895612933751,2.04997886377173,1.57704147832213,16.0917232623691
"408",408,3.53991102412024,3.19406330170038,3.65190578566824,0.810798866402982,2.12104002312212,1.5540913091431,16.3644630488703
"409",409,3.50530327274114,3.17133397056963,3.99169260103272,0.817129143807213,2.28430356253843,1.57469058908109,16.9955529678017
"410",410,3.4116605969905,2.98791218926803,4.21399591493222,0.872574832104794,2.3554647122213,1.43189719250211,17.0602107940636
"411",411,3.4843211890728,2.95186998056898,3.98973159709977,0.879448143219753,2.34878542367411,1.32045202144008,16.5681080211048
"412",412,3.47441424506954,2.89029743685254,3.86349825238675,0.895570511556544,2.37449412142797,1.33591853522993,16.4118630375497
"413",413,3.46322224843188,2.92892876257393,3.56275373331632,0.899736842295727,2.4382905979369,1.28852305384774,16.0841079068026
"414",414,3.35074704087995,2.73148271995322,3.48627546740572,0.89107530457339,2.53160402244275,1.36504037875784,15.8118237607581
"415",415,3.34081051037679,2.79969833639479,3.6922439472615,0.885320209528208,2.43339233355765,1.5006728232063,16.1480219634777
"416",416,3.20515013917881,2.75870890429599,3.49445795162142,0.904242643754111,2.48163684340322,1.36456087519665,15.6314802440222
"417",417,3.15306520673234,2.70301470319158,3.25132110274509,0.937178419268573,2.42747650391648,1.29992461167494,14.9612511801877
"418",418,3.15711592769378,2.7525122949757,3.07486045014722,0.898614280254772,2.36856794885276,1.19517780272202,14.440218244799
"419",419,3.28766953169236,2.86324239578551,3.24702345025914,0.902929890771528,2.45933076463271,1.15325115644299,15.019905795534
"420",420,3.22473006115607,2.80946594728107,3.49019981086871,0.912495383183706,2.37856816947367,1.18695883347074,14.9795983311518
"421",421,3.15304366253545,2.93159504045789,3.66160889501616,0.921888133220096,2.28984535766087,1.27822604902667,15.3201585619461
"422",422,3.35238740846853,3.20070023742018,3.71034655443968,0.864475108931205,2.22626943374306,1.25040158907806,15.8239312535491
"423",423,3.15203916239884,2.97154183088184,3.47781615600383,0.810078427148215,2.213209120015,1.14293130856417,14.8891450734536
"424",424,3.40650449388078,3.0579183048215,3.45514817741683,0.781509645729552,2.28407798243059,1.22510508254682,15.2220844890765
"425",425,3.50609455323539,3.28329776040425,3.80845235784922,0.713555677093506,2.37051287504162,1.31110851204664,16.2560439083546
"426",426,3.57061439566254,3.14448462201407,4.01654754155916,0.738673249765442,2.17548556929788,1.41560412043725,16.5618300930379
"427",427,3.40439093317478,3.07861266664193,3.98756034400238,0.675380443256633,2.05526313991397,1.49734790114384,16.0938752812479
"428",428,3.37618147165348,3.12277429155071,3.70435140258637,0.692271873759218,1.78825689219153,1.38796669415524,15.5717718661492
"429",429,3.30831731360296,2.95859522965751,3.69414723161688,0.722495831357597,1.71608122516438,1.32378360865338,15.1151889120609
"430",430,3.28936467541853,2.74815984834515,3.78934147273987,0.801976601291587,1.87436053003748,1.41055074903939,15.2794570501515
"431",431,3.34828991955275,2.76226868664069,3.79161499504301,0.864424833924003,1.76058478122658,1.46439023694218,15.2249209690641
"432",432,3.45134250766135,2.52259155533427,3.63055319624198,0.87452687933812,1.79734126171934,1.31719577526775,14.776506888755
"433",433,3.34865214997625,2.41558906442131,3.46784355770413,0.88309503104462,1.7678615519704,1.33829067072567,14.4688498835046
"434",434,3.432247425437,2.52002276926993,3.4563810225745,0.842791619733198,1.86739467591572,1.34574609819993,14.8067091339881
"435",435,3.49996368268079,2.59693262945835,3.52754230457601,0.884616234902086,1.81055210208835,1.35628762074024,14.9810901179635
"436",436,3.46823796764386,2.67589048398195,3.69958140353476,0.914563488696995,1.89414001223357,1.45331543526018,15.311554458292
"437",437,3.38991264177304,2.88981867181453,3.7190381590749,0.847882817703671,1.95002498361531,1.42205482050607,15.6365742826045
"438",438,3.42090825905704,3.01509921524897,3.58116777215862,0.831797562606127,2.00088433565788,1.31011036736723,15.6982483236189
"439",439,3.28898713548313,3.00564444404704,3.56897342564395,0.80276434467623,2.11118075843952,1.32700822498626,15.5000352834636
"440",440,3.23769409072351,3.24922369922476,3.76308714449734,0.791728353942168,2.09128358383432,1.40892196414412,15.9060657590482
"441",441,3.42319290659218,3.24514519456972,3.64801550346758,0.779070586709046,2.0759789253874,1.33072313330086,15.8466529945845
"442",442,3.38167949380406,3.19590966955975,3.61742209139429,0.831894222859321,2.05702216367925,1.31466194828886,15.8285319222761
"443",443,3.3040084892688,3.07456745460538,3.70955441101335,0.827576771133928,2.06533782686787,1.34028870249374,15.6077840248835
"444",444,3.29338540384173,3.00389902184053,3.6146013085742,0.724858236403184,1.93147443867628,1.4677991609657,15.295140596013
"445",445,3.51836353085071,3.09408666091116,3.84123834565262,0.710702691195419,2.03506803887974,1.50086496805028,16.1683054188243
"446",446,3.53638186088207,3.06499706762699,3.94206978370266,0.7581881727796,1.96868091119147,1.58849353243257,16.3720646110958
"447",447,3.49582276320059,2.81284817709476,3.7796584658189,0.807679023252828,1.92014502596227,1.4425707446122,15.5155061100231
"448",448,3.53560808721537,2.73847451962958,3.80212347439021,0.787395744887597,1.9263498565576,1.48394026399317,15.6771055408911
"449",449,3.35891710985286,2.73734483307879,3.7407971554481,0.787168120505829,1.94734046939298,1.54260995463635,15.3790793022601
"450",450,3.32444548352203,2.64938387106157,3.59315087869657,0.741498582869596,1.92907840745435,1.51443988102719,14.9759288175437
"451",451,3.33636882121944,2.53248995894382,3.42739099751611,0.751947446959217,1.94989327229405,1.52964641089673,14.7682470155377
"452",452,3.37794927027922,2.54957030661202,3.19924595410414,0.834856768861134,2.03072854540051,1.5263403307798,14.7489483218742
"453",453,3.31829679587426,2.53395526019132,3.27461782827204,0.865140599823637,1.85706778382008,1.58034360180139,14.7065509712973
"454",454,3.24928011449772,2.49014223440295,3.32797634300065,0.86834581153251,1.89863368652762,1.58555797790591,14.7229070776989
"455",455,3.36896508568208,2.75677084831791,3.36471504235612,0.841161153172415,2.02193695119349,1.64948705626146,15.6910496685293
"456",456,3.35777768513087,2.81621385559786,3.27491609871728,0.899689499854863,1.97361435302022,1.67420822126499,15.5805657488201
"457",457,3.72294318160271,3.04652483154544,3.49381157296684,0.877020668350668,1.91619024923474,1.6014661531161,15.9976139721516
